rush_adv_team1,rush_adv_team2,pass_adv_team1,pass_adv_team2,score_adv_team1,score_adv_team2,turnover_adv_team1,turnover_adv_team2,pred_rank_team1,pred_rank_team2,sos_team1,sos_team2,WinPct_team1,WinPct_team2,week,label
-222.0,-91.0,117.5,-131.0,-13.5,-40.5,1.5,-1.0,-12.8,-10.5,-7.5,-8.8,46.2,53.9,4,0
77.19999999999999,-182.3,-161.8,-51.30000000000001,-3.3000000000000007,-19.8,0.19999999999999996,-0.7,3.9,-8.6,9.8,-9.3,69.2,33.3,4,1
-182.3,77.19999999999999,-51.30000000000001,-161.8,-19.8,-3.3000000000000007,-0.7,0.19999999999999996,-8.6,3.9,-9.3,9.8,33.3,69.2,4,0
27.0,-46.0,170.7,20.69999999999999,24.299999999999997,6.800000000000001,-2.0,0.19999999999999996,19.5,4.5,2.8,-2.2,53.9,78.6,4,1
-46.0,27.0,20.69999999999999,170.7,6.800000000000001,24.299999999999997,0.19999999999999996,-2.0,4.5,19.5,-2.2,2.8,78.6,53.9,4,0
123.7,9.300000000000011,28.0,130.0,24.7,5.699999999999999,0.30000000000000004,-0.30000000000000004,15.6,7.9,-3.1,-1.1,61.5,53.9,4,1
9.300000000000011,123.7,130.0,28.0,5.699999999999999,24.7,-0.30000000000000004,0.30000000000000004,7.9,15.6,-1.1,-3.1,53.9,61.5,4,0
7.0,39.0,158.5,116.5,17.5,25.0,-0.5,0.0,18.1,8.8,-2.1,-2.3,69.2,61.5,4,1
39.0,7.0,116.5,158.5,25.0,17.5,0.0,-0.5,8.8,18.1,-2.3,-2.1,61.5,69.2,4,0
-36.5,-4.5,-48.5,-184.5,-18.0,-4.5,-1.0,2.5,1.2,-3.8,0.0,-2.4,61.5,61.5,4,1
-4.5,-36.5,-184.5,-48.5,-4.5,-18.0,2.5,-1.0,-3.8,1.2,-2.4,0.0,61.5,61.5,4,0
59.80000000000001,85.30000000000001,-8.800000000000011,69.69999999999999,5.699999999999999,29.0,0.5,-0.30000000000000004,13.7,11.0,-0.4,-12.2,41.7,33.3,4,1
85.30000000000001,59.80000000000001,69.69999999999999,-8.800000000000011,29.0,5.699999999999999,-0.30000000000000004,0.5,11.0,13.7,-12.2,-0.4,33.3,41.7,4,0
26.69999999999999,111.3,-88.69999999999999,9.800000000000011,1.5,26.2,-1.2,-1.2000000000000002,9.7,10.8,-2.2,1.3,41.7,92.9,4,1
111.3,26.69999999999999,9.800000000000011,-88.69999999999999,26.2,1.5,-1.2000000000000002,-1.2,10.8,9.7,1.3,-2.2,92.9,41.7,4,0
-35.5,-60.0,83.5,212.0,11.5,31.0,-1.5,-1.5,14.1,-5.9,-10.4,-14.1,46.2,33.3,4,1
-60.0,-35.5,212.0,83.5,31.0,11.5,-1.5,-1.5,-5.9,14.1,-14.1,-10.4,33.3,46.2,4,0
-145.0,-119.19999999999999,115.0,-115.69999999999999,-17.5,-12.8,-1.5,0.5,-0.1,-20.8,0.9,-15.5,57.1,64.3,4,1
-119.19999999999999,-145.0,-115.69999999999999,115.0,-12.8,-17.5,0.5,-1.5,-20.8,-0.1,-15.5,0.9,64.3,57.1,4,0
-56.19999999999999,-15.299999999999997,62.5,-55.80000000000001,5.299999999999997,1.3000000000000007,-0.8,1.3,15.2,-8.0,6.8,-6.2,41.7,41.7,4,1
-15.299999999999997,-56.19999999999999,-55.80000000000001,62.5,1.3000000000000007,5.299999999999997,1.3,-0.8,-8.0,15.2,-6.2,6.8,41.7,41.7,4,0
-10.399999999999977,-84.39999999999999,106.69999999999999,-55.0,-14.0,-24.3,2.3,2.0,-1.8,-23.3,-6.5,-14.3,41.7,64.3,5,1
-84.39999999999999,-10.399999999999977,-55.0,106.69999999999999,-24.3,-14.0,2.0,2.3,-23.3,-1.8,-14.3,-6.5,64.3,41.7,5,0
-95.00000000000001,-95.39999999999999,99.39999999999999,16.0,1.3000000000000007,-11.0,0.0,-0.7,8.8,-12.9,14.6,-11.3,84.6,69.2,5,1
-95.39999999999999,-95.00000000000001,16.0,99.39999999999999,-11.0,1.3000000000000007,-0.7,0.0,-12.9,8.8,-11.3,14.6,69.2,84.6,5,0
2.0,40.5,159.3,-316.8,16.200000000000003,-21.200000000000003,-0.19999999999999996,0.5,5.2,-8.6,-7.2,-7.3,84.6,53.9,5,1
40.5,2.0,-316.8,159.3,-21.200000000000003,16.200000000000003,0.5,-0.19999999999999996,-8.6,5.2,-7.3,-7.2,53.9,84.6,5,0
-6.0,48.69999999999999,-60.69999999999999,-162.7,-8.000000000000004,-5.0,-1.5999999999999999,3.3,4.4,-24.0,-1.2,-20.1,25.0,41.7,5,1
48.69999999999999,-6.0,-162.7,-60.69999999999999,-5.0,-8.000000000000004,3.3,-1.5999999999999999,-24.0,4.4,-20.1,-1.2,41.7,25.0,5,0
82.69999999999999,194.7,60.30000000000001,16.69999999999999,20.0,27.000000000000004,1.0000000000000002,-1.7,23.9,20.2,11.1,-0.8,69.2,78.6,5,1
194.7,82.69999999999999,16.69999999999999,60.30000000000001,27.000000000000004,20.0,-1.7,1.0000000000000002,20.2,23.9,-0.8,11.1,78.6,69.2,5,0
68.69999999999999,104.0,-100.19999999999999,38.80000000000001,-9.5,3.1999999999999993,2.2,-1.3,3.3,-26.4,-2.9,-20.4,45.5,25.0,5,1
104.0,68.69999999999999,38.80000000000001,-100.19999999999999,3.1999999999999993,-9.5,-1.3,2.2,-26.4,3.3,-20.4,-2.9,25.0,45.5,5,0
-96.39999999999998,114.69999999999999,124.39999999999998,-31.399999999999977,3.0,9.0,0.2999999999999998,0.0,2.0,17.8,0.9,3.1,78.6,41.7,5,1
114.69999999999999,-96.39999999999998,-31.399999999999977,124.39999999999998,9.0,3.0,0.0,0.2999999999999998,17.8,2.0,3.1,0.9,41.7,78.6,5,0
56.39999999999998,155.0,-23.30000000000001,-138.3,-10.7,10.400000000000002,0.3999999999999999,0.0,8.5,13.4,4.5,5.9,53.9,76.9,5,1
155.0,56.39999999999998,-138.3,-23.30000000000001,10.400000000000002,-10.7,0.0,0.3999999999999999,13.4,8.5,5.9,4.5,76.9,53.9,5,0
-89.30000000000001,-53.30000000000001,35.69999999999999,10.0,-11.399999999999999,0.0,0.7,0.7,5.6,-7.3,5.8,-9.3,41.7,53.9,5,1
-53.30000000000001,-89.30000000000001,10.0,35.69999999999999,0.0,-11.399999999999999,0.7,0.7,-7.3,5.6,-9.3,5.8,53.9,41.7,5,0
129.5,56.5,99.19999999999999,225.0,30.0,33.0,-0.30000000000000004,-1.3,22.1,9.1,-9.1,2.6,61.5,61.5,5,1
56.5,129.5,225.0,99.19999999999999,33.0,30.0,-1.3,-0.30000000000000004,9.1,22.1,2.6,-9.1,61.5,61.5,5,0
-128.3,18.0,94.69999999999999,-55.0,3.3000000000000007,-11.399999999999999,0.7,-0.7000000000000002,12.2,-8.2,1.4,-2.5,85.7,41.7,5,1
18.0,-128.3,-55.0,94.69999999999999,-11.399999999999999,3.3000000000000007,-0.7000000000000002,0.7,-8.2,12.2,-2.5,1.4,41.7,85.7,5,0
-40.0,5.0,244.3,-90.69999999999999,19.299999999999997,-10.3,-0.7,0.0,-3.5,-7.2,0.3,-10.1,53.9,69.2,5,1
5.0,-40.0,-90.69999999999999,244.3,-10.3,19.299999999999997,0.0,-0.7,-7.2,-3.5,-10.1,0.3,69.2,53.9,5,0
38.80000000000001,-103.69999999999999,60.30000000000001,160.8,12.700000000000003,9.0,-0.8,-2.5,11.5,-9.0,1.3,-16.4,46.2,61.5,5,1
-103.69999999999999,38.80000000000001,160.8,60.30000000000001,9.0,12.700000000000003,-2.5,-0.8,-9.0,11.5,-16.4,1.3,61.5,46.2,5,0
-112.39999999999999,-44.000000000000014,141.0,-16.30000000000001,-5.600000000000001,-6.300000000000001,-0.9999999999999998,1.0,-5.9,2.5,-0.6,0.2,33.3,61.5,5,1
-44.000000000000014,-112.39999999999999,-16.30000000000001,141.0,-6.300000000000001,-5.600000000000001,1.0,-0.9999999999999998,2.5,-5.9,0.2,-0.6,61.5,33.3,5,0
7.300000000000011,197.3,-11.800000000000011,50.30000000000001,5.199999999999999,28.5,1.0,-2.0,15.9,17.5,1.3,2.9,71.4,87.5,5,1
197.3,7.300000000000011,50.30000000000001,-11.800000000000011,28.5,5.199999999999999,-2.0,1.0,17.5,15.9,2.9,1.3,87.5,71.4,5,0
97.69999999999999,53.5,96.0,-79.0,13.0,-6.800000000000001,1.7000000000000002,-0.19999999999999996,10.2,3.0,0.6,-4.4,69.2,53.9,5,1
53.5,97.69999999999999,-79.0,96.0,-6.800000000000001,13.0,-0.19999999999999996,1.7000000000000002,3.0,10.2,-4.4,0.6,53.9,69.2,5,0
-143.0,-29.0,-35.30000000000001,46.60000000000002,-15.000000000000004,-5.0000000000000036,0.2999999999999998,0.7,-3.5,-13.2,0.4,-10.6,61.5,78.6,5,1
-29.0,-143.0,46.60000000000002,-35.30000000000001,-5.0000000000000036,-15.000000000000004,0.7,0.2999999999999998,-13.2,-3.5,-10.6,0.4,78.6,61.5,5,0
-36.39999999999998,33.999999999999986,-7.399999999999977,139.0,-0.3999999999999986,27.700000000000003,-1.7,-0.30000000000000004,10.2,22.6,1.3,10.3,61.5,76.9,5,1
33.999999999999986,-36.39999999999998,139.0,-7.399999999999977,27.700000000000003,-0.3999999999999986,-0.30000000000000004,-1.7,22.6,10.2,10.3,1.3,76.9,61.5,5,0
32.0,-34.7,57.30000000000001,154.39999999999998,10.700000000000003,9.3,0.3,0.9999999999999998,15.2,-6.8,-2.1,-9.4,16.7,33.3,5,1
-34.7,32.0,154.39999999999998,57.30000000000001,9.3,10.700000000000003,0.9999999999999998,0.3,-6.8,15.2,-9.4,-2.1,33.3,16.7,5,0
159.7,-80.0,-124.7,-145.5,-13.5,-20.0,1.7999999999999998,-0.5,-1.4,-8.1,-7.2,-2.6,61.5,41.7,5,1
-80.0,159.7,-145.5,-124.7,-20.0,-13.5,-0.5,1.7999999999999998,-8.1,-1.4,-2.6,-7.2,41.7,61.5,5,0
26.0,131.8,-25.80000000000001,77.19999999999999,7.5,19.200000000000003,-0.8,-2.3,5.0,-3.0,-5.5,-3.0,33.3,25.0,5,1
131.8,26.0,77.19999999999999,-25.80000000000001,19.200000000000003,7.5,-2.3,-0.8,-3.0,5.0,-3.0,-5.5,25.0,33.3,5,0
113.0,100.69999999999999,-173.7,82.39999999999998,6.699999999999999,13.7,-1.0,0.0,1.5,7.2,-3.7,-0.2,76.9,53.9,5,1
100.69999999999999,113.0,82.39999999999998,-173.7,13.7,6.699999999999999,0.0,-1.0,7.2,1.5,-0.2,-3.7,53.9,76.9,5,0
160.7,137.39999999999998,59.0,1.3000000000000114,39.0,19.0,-0.3999999999999999,-1.7,5.1,15.0,-7.0,3.8,61.5,41.7,5,1
137.39999999999998,160.7,1.3000000000000114,59.0,19.0,39.0,-1.7,-0.3999999999999999,15.0,5.1,3.8,-7.0,41.7,61.5,5,0
-161.5,-86.5,-25.0,45.0,-21.0,-12.0,-2.0,-0.5,-3.7,-18.3,-3.7,-12.3,78.6,41.7,5,1
-86.5,-161.5,45.0,-25.0,-12.0,-21.0,-0.5,-2.0,-18.3,-3.7,-12.3,-3.7,41.7,78.6,5,0
-63.39999999999998,-8.0,-184.0,4.300000000000011,-37.3,-17.000000000000004,0.0,0.7000000000000002,-13.6,-22.9,-8.3,-13.8,0.0,64.3,5,1
-8.0,-63.39999999999998,4.300000000000011,-184.0,-17.000000000000004,-37.3,0.7000000000000002,0.0,-22.9,-13.6,-13.8,-8.3,64.3,0.0,5,0
3.0,61.5,51.5,-97.19999999999999,-4.799999999999997,-8.799999999999997,0.30000000000000004,3.3,3.9,-9.4,-0.8,-10.3,38.5,71.4,5,1
61.5,3.0,-97.19999999999999,51.5,-8.799999999999997,-4.799999999999997,3.3,0.30000000000000004,-9.4,3.9,-10.3,-0.8,71.4,38.5,5,0
54.7,73.0,65.60000000000002,20.600000000000023,8.0,21.7,1.0000000000000002,-2.0,4.8,8.6,1.9,-18.8,69.2,46.2,5,1
73.0,54.7,20.600000000000023,65.60000000000002,21.7,8.0,-2.0,1.0000000000000002,8.6,4.8,-18.8,1.9,46.2,69.2,5,0
-121.60000000000002,-130.7,-26.0,-49.0,-11.299999999999997,-9.7,1.9999999999999998,-0.9999999999999998,-0.9,-21.5,-10.3,-16.8,76.9,41.7,5,1
-130.7,-121.60000000000002,-49.0,-26.0,-9.7,-11.299999999999997,-0.9999999999999998,1.9999999999999998,-21.5,-0.9,-16.8,-10.3,41.7,76.9,5,0
-4.0,80.69999999999999,-117.0,119.39999999999999,-5.400000000000002,18.0,-0.7,3.3,15.4,-7.8,5.4,-8.5,61.5,33.3,5,1
80.69999999999999,-4.0,119.39999999999999,-117.0,18.0,-5.400000000000002,3.3,-0.7,-7.8,15.4,-8.5,5.4,33.3,61.5,5,0
-27.600000000000023,-17.30000000000001,-95.69999999999999,-1.0,-10.299999999999997,8.0,-1.7,0.7000000000000002,12.4,-9.2,-2.1,-6.9,41.7,8.3,5,1
-17.30000000000001,-27.600000000000023,-1.0,-95.69999999999999,8.0,-10.299999999999997,0.7000000000000002,-1.7,-9.2,12.4,-6.9,-2.1,8.3,41.7,5,0
-47.69999999999999,98.3,-55.30000000000001,-13.0,-14.399999999999999,8.600000000000001,0.3999999999999999,-0.7,3.5,3.5,-5.4,4.2,76.9,69.2,5,1
98.3,-47.69999999999999,-13.0,-55.30000000000001,8.600000000000001,-14.399999999999999,-0.7,0.3999999999999999,3.5,3.5,4.2,-5.4,69.2,76.9,5,0
245.5,260.5,-153.0,-185.5,11.0,9.5,-1.0,0.5,3.7,3.4,-11.0,-2.5,76.9,41.7,5,1
260.5,245.5,-185.5,-153.0,9.5,11.0,0.5,-1.0,3.4,3.7,-2.5,-11.0,41.7,76.9,5,0
-82.0,-34.0,-127.0,-93.60000000000002,-22.999999999999996,-10.599999999999998,-0.30000000000000004,-0.6000000000000001,-7.8,-8.2,-1.0,-4.1,78.6,23.1,5,1
-34.0,-82.0,-93.60000000000002,-127.0,-10.599999999999998,-22.999999999999996,-0.6000000000000001,-0.30000000000000004,-8.2,-7.8,-4.1,-1.0,23.1,78.6,5,0
2.3999999999999773,-10.300000000000011,-214.3,-48.69999999999999,-25.299999999999997,-3.3000000000000007,-1.0,-0.30000000000000004,-9.8,-25.2,-12.7,-19.3,41.7,25.0,5,1
-10.300000000000011,2.3999999999999773,-48.69999999999999,-214.3,-3.3000000000000007,-25.299999999999997,-0.30000000000000004,-1.0,-25.2,-9.8,-19.3,-12.7,25.0,41.7,5,0
80.69999999999999,35.5,46.80000000000001,-24.0,5.800000000000001,20.200000000000003,-0.2999999999999998,0.8,8.3,16.8,-5.5,8.5,46.2,53.9,5,1
35.5,80.69999999999999,-24.0,46.80000000000001,20.200000000000003,5.800000000000001,0.8,-0.2999999999999998,16.8,8.3,8.5,-5.5,53.9,46.2,5,0
104.69999999999999,15.0,10.699999999999989,66.0,2.6999999999999993,8.3,0.3999999999999999,0.0,6.6,0.7,2.1,-2.1,33.3,61.5,5,1
15.0,104.69999999999999,66.0,10.699999999999989,8.3,2.6999999999999993,0.0,0.3999999999999999,0.7,6.6,-2.1,2.1,61.5,33.3,5,0
82.0,-18.69999999999999,-52.69999999999999,-92.60000000000002,3.6999999999999993,-6.699999999999999,-1.0,-1.7000000000000002,-4.1,-6.0,-9.4,-4.6,78.6,33.3,5,1
-18.69999999999999,82.0,-92.60000000000002,-52.69999999999999,-6.699999999999999,3.6999999999999993,-1.7000000000000002,-1.0,-6.0,-4.1,-4.6,-9.4,33.3,78.6,5,0
87.0,113.60000000000001,-142.0,153.39999999999998,5.0,26.7,0.2999999999999998,-1.5999999999999999,21.2,-2.6,2.3,-8.2,87.5,84.6,5,1
113.60000000000001,87.0,153.39999999999998,-142.0,26.7,5.0,-1.5999999999999999,0.2999999999999998,-2.6,21.2,-8.2,2.3,84.6,87.5,5,0
-1.6999999999999886,96.80000000000001,280.0,114.69999999999999,38.3,22.8,-3.5,0.30000000000000004,17.5,17.0,5.5,-9.2,46.2,46.2,5,1
96.80000000000001,-1.6999999999999886,114.69999999999999,280.0,22.8,38.3,0.30000000000000004,-3.5,17.0,17.5,-9.2,5.5,46.2,46.2,5,0
70.69999999999999,25.80000000000001,37.0,34.30000000000001,23.0,16.5,0.30000000000000004,-2.5,12.0,8.6,-2.8,-7.8,25.0,69.2,5,1
25.80000000000001,70.69999999999999,34.30000000000001,37.0,16.5,23.0,-2.5,0.30000000000000004,8.6,12.0,-7.8,-2.8,69.2,25.0,5,0
63.69999999999999,49.0,-6.399999999999977,-74.39999999999998,14.299999999999997,-8.599999999999998,0.0,-0.7,4.1,0.5,0.7,-10.5,92.9,69.2,5,1
49.0,63.69999999999999,-74.39999999999998,-6.399999999999977,-8.599999999999998,14.299999999999997,-0.7,0.0,0.5,4.1,-10.5,0.7,69.2,92.9,5,0
31.0,236.3,-42.69999999999999,-120.0,5.699999999999999,17.0,-1.3,-0.9999999999999998,4.6,-15.3,-4.3,-16.3,81.3,85.7,5,1
236.3,31.0,-120.0,-42.69999999999999,17.0,5.699999999999999,-0.9999999999999998,-1.3,-15.3,4.6,-16.3,-4.3,85.7,81.3,5,0
-137.7,98.69999999999999,16.5,74.80000000000001,-9.700000000000003,17.299999999999997,-1.7000000000000002,0.30000000000000004,3.6,8.3,-2.2,1.2,53.9,46.2,5,1
98.69999999999999,-137.7,74.80000000000001,16.5,17.299999999999997,-9.700000000000003,0.30000000000000004,-1.7000000000000002,8.3,3.6,1.2,-2.2,46.2,53.9,5,0
-111.30000000000001,-34.0,-108.0,-122.0,-37.400000000000006,-12.599999999999998,-0.2999999999999998,1.5999999999999999,-8.7,-14.9,-8.7,-7.6,25.0,46.2,5,1
-34.0,-111.30000000000001,-122.0,-108.0,-12.599999999999998,-37.400000000000006,1.5999999999999999,-0.2999999999999998,-14.9,-8.7,-7.6,-8.7,46.2,25.0,5,0
-123.3,-141.7,64.80000000000001,-62.30000000000001,-19.8,-34.0,2.0,0.8,-21.0,-14.0,-11.8,-8.1,53.9,33.3,5,1
-141.7,-123.3,-62.30000000000001,64.80000000000001,-34.0,-19.8,0.8,2.0,-14.0,-21.0,-8.1,-11.8,33.3,53.9,5,0
-93.0,-86.0,89.69999999999999,-103.69999999999999,-10.400000000000006,-22.3,-0.3999999999999999,1.9999999999999998,-5.4,-21.2,-5.0,-7.0,8.3,46.2,5,1
-86.0,-93.0,-103.69999999999999,89.69999999999999,-22.3,-10.400000000000006,1.9999999999999998,-0.3999999999999999,-21.2,-5.4,-7.0,-5.0,46.2,8.3,5,0
25.399999999999977,173.60000000000002,9.399999999999977,-28.399999999999977,2.0,18.000000000000004,-0.30000000000000004,0.7,15.4,7.7,8.8,-2.3,25.0,33.3,5,1
173.60000000000002,25.399999999999977,-28.399999999999977,9.399999999999977,18.000000000000004,2.0,0.7,-0.30000000000000004,7.7,15.4,-2.3,8.8,33.3,25.0,5,0
-0.39999999999997726,-107.00000000000001,107.69999999999999,96.69999999999999,27.400000000000002,-0.3999999999999986,0.0,-0.30000000000000004,15.5,14.1,0.3,5.1,61.5,16.7,5,1
-107.00000000000001,-0.39999999999997726,96.69999999999999,107.69999999999999,-0.3999999999999986,27.400000000000002,-0.30000000000000004,0.0,14.1,15.5,5.1,0.3,16.7,61.5,5,0
35.0,23.0,136.3,-102.60000000000002,10.400000000000006,2.4000000000000057,-2.3,0.6000000000000001,17.0,4.1,2.7,6.4,69.2,81.3,5,1
23.0,35.0,-102.60000000000002,136.3,2.4000000000000057,10.400000000000006,0.6000000000000001,-2.3,4.1,17.0,6.4,2.7,81.3,69.2,5,0
-87.39999999999998,134.3,-0.6000000000000227,-138.7,-4.599999999999998,9.3,-1.3,-1.2999999999999998,4.9,-7.7,-1.8,-6.8,61.5,25.0,5,1
134.3,-87.39999999999998,-138.7,-0.6000000000000227,9.3,-4.599999999999998,-1.2999999999999998,-1.3,-7.7,4.9,-6.8,-1.8,25.0,61.5,5,0
-111.0,-288.5,-56.80000000000001,-26.69999999999999,-17.2,-39.3,0.8,-0.19999999999999996,-17.5,-8.6,-11.0,-5.7,64.3,33.3,5,1
-288.5,-111.0,-26.69999999999999,-56.80000000000001,-39.3,-17.2,-0.19999999999999996,0.8,-8.6,-17.5,-5.7,-11.0,33.3,64.3,5,0
-94.69999999999999,52.5,11.5,-19.69999999999999,-11.5,-1.8000000000000007,1.5,0.5,-2.7,-3.8,0.9,-8.9,33.3,61.5,5,1
52.5,-94.69999999999999,-19.69999999999999,11.5,-1.8000000000000007,-11.5,0.5,1.5,-3.8,-2.7,-8.9,0.9,61.5,33.3,5,0
-22.69999999999999,-10.0,18.0,75.60000000000002,-12.0,12.0,-1.0,1.5999999999999999,2.7,5.3,4.6,0.8,53.9,25.0,5,1
-10.0,-22.69999999999999,75.60000000000002,18.0,12.0,-12.0,1.5999999999999999,-1.0,5.3,2.7,0.8,4.6,25.0,53.9,5,0
-137.60000000000002,-39.69999999999999,197.3,-40.30000000000001,-1.2999999999999972,-2.3000000000000007,-0.7,0.0,3.0,-7.4,-1.5,-6.6,57.1,33.3,5,1
-39.69999999999999,-137.60000000000002,-40.30000000000001,197.3,-2.3000000000000007,-1.2999999999999972,0.0,-0.7,-7.4,3.0,-6.6,-1.5,33.3,57.1,5,0
91.0,63.999999999999986,0.30000000000001137,-54.39999999999998,4.400000000000006,7.300000000000001,-1.5999999999999999,-2.3,6.7,-15.4,-2.9,-11.0,33.3,78.6,6,1
63.999999999999986,91.0,-54.39999999999998,0.30000000000001137,7.300000000000001,4.400000000000006,-2.3,-1.5999999999999999,-15.4,6.7,-11.0,-2.9,78.6,33.3,6,0
-79.30000000000001,36.0,-40.39999999999998,146.3,1.3999999999999986,23.0,1.7,-1.3,6.5,22.5,2.4,7.0,46.2,53.9,6,1
36.0,-79.30000000000001,146.3,-40.39999999999998,23.0,1.3999999999999986,-1.3,1.7,22.5,6.5,7.0,2.4,53.9,46.2,6,0
-104.30000000000001,-40.30000000000001,-136.7,219.60000000000002,-8.999999999999996,25.299999999999997,2.0,-1.5999999999999999,-1.1,-3.8,-11.8,-7.2,76.9,8.3,6,1
-40.30000000000001,-104.30000000000001,219.60000000000002,-136.7,25.299999999999997,-8.999999999999996,-1.5999999999999999,2.0,-3.8,-1.1,-7.2,-11.8,8.3,76.9,6,0
53.3,46.30000000000001,46.0,53.0,15.0,12.7,0.7,-1.3,7.3,7.6,1.7,-9.9,46.2,46.2,6,1
46.30000000000001,53.3,53.0,46.0,12.7,15.0,-1.3,0.7,7.6,7.3,-9.9,1.7,46.2,46.2,6,0
95.0,-41.39999999999999,-76.30000000000001,104.30000000000001,-10.299999999999997,-9.7,2.0,1.5999999999999999,0.5,-23.8,-1.1,-16.2,41.7,25.0,6,1
-41.39999999999999,95.0,104.30000000000001,-76.30000000000001,-9.7,-10.299999999999997,1.5999999999999999,2.0,-23.8,0.5,-16.2,-1.1,25.0,41.7,6,0
-290.0,40.999999999999986,53.30000000000001,35.0,-25.299999999999997,7.699999999999999,-0.7,0.5999999999999999,-6.2,-20.0,-5.2,-15.0,33.3,41.7,6,1
40.999999999999986,-290.0,35.0,53.30000000000001,7.699999999999999,-25.299999999999997,0.5999999999999999,-0.7,-20.0,-6.2,-15.0,-5.2,41.7,33.3,6,0
57.30000000000001,151.3,-87.0,36.60000000000002,8.599999999999998,5.300000000000001,2.0,-0.7,25.6,9.9,11.7,7.3,69.2,53.9,6,1
151.3,57.30000000000001,36.60000000000002,-87.0,5.300000000000001,8.599999999999998,-0.7,2.0,9.9,25.6,7.3,11.7,53.9,69.2,6,0
65.39999999999998,5.399999999999977,-186.39999999999998,149.7,-8.700000000000003,9.3,0.0,0.2999999999999998,1.4,-23.6,-7.3,-20.1,45.5,25.0,6,1
5.399999999999977,65.39999999999998,149.7,-186.39999999999998,9.3,-8.700000000000003,0.2999999999999998,0.0,-23.6,1.4,-20.1,-7.3,25.0,45.5,6,0
39.30000000000001,-74.0,29.30000000000001,-70.0,-2.400000000000002,-21.700000000000003,-0.7,1.0,3.9,-4.3,-0.5,-2.5,33.3,41.7,6,1
-74.0,39.30000000000001,-70.0,29.30000000000001,-21.700000000000003,-2.400000000000002,1.0,-0.7,-4.3,3.9,-2.5,-0.5,41.7,33.3,6,0
-73.30000000000001,90.00000000000001,51.30000000000001,-50.39999999999998,2.3999999999999986,8.0,0.30000000000000004,-0.30000000000000004,6.0,-2.4,5.6,-9.4,78.6,69.2,6,1
90.00000000000001,-73.30000000000001,-50.39999999999998,51.30000000000001,8.0,2.3999999999999986,-0.30000000000000004,0.30000000000000004,-2.4,6.0,-9.4,5.6,69.2,78.6,6,0
86.30000000000001,-35.60000000000001,87.0,-51.69999999999999,23.0,-7.600000000000001,-1.7000000000000002,-2.0,23.2,-19.1,-0.9,-10.3,61.5,41.7,6,1
-35.60000000000001,86.30000000000001,-51.69999999999999,87.0,-7.600000000000001,23.0,-2.0,-1.7000000000000002,-19.1,23.2,-10.3,-0.9,41.7,61.5,6,0
-90.0,101.3,140.0,57.0,14.7,8.7,0.7,-2.0,16.3,-5.3,1.5,-7.6,85.7,61.5,6,1
101.3,-90.0,57.0,140.0,8.7,14.7,-2.0,0.7,-5.3,16.3,-7.6,1.5,61.5,85.7,6,0
-37.30000000000001,-19.700000000000003,146.39999999999998,-8.300000000000011,1.0,-6.600000000000001,-0.6000000000000001,1.0,-2.8,-13.1,-0.4,-1.7,53.9,16.7,6,1
-19.700000000000003,-37.30000000000001,-8.300000000000011,146.39999999999998,-6.600000000000001,1.0,1.0,-0.6000000000000001,-13.1,-2.8,-1.7,-0.4,16.7,53.9,6,0
-76.0,-14.699999999999989,17.600000000000023,111.30000000000001,-14.3,12.3,1.0,0.30000000000000004,8.0,0.1,10.2,0.5,84.6,61.5,6,1
-14.699999999999989,-76.0,111.30000000000001,17.600000000000023,12.3,-14.3,0.30000000000000004,1.0,0.1,8.0,0.5,10.2,61.5,84.6,6,0
-23.399999999999977,101.99999999999999,3.3999999999999773,-81.0,-5.699999999999999,8.0,0.0,-1.5999999999999999,15.8,14.6,5.3,7.1,71.4,53.9,6,1
101.99999999999999,-23.399999999999977,-81.0,3.3999999999999773,8.0,-5.699999999999999,-1.5999999999999999,0.0,14.6,15.8,7.1,5.3,53.9,71.4,6,0
-90.3,-180.3,-75.69999999999999,52.30000000000001,-23.400000000000002,-5.0,1.0,1.3,-10.9,-11.0,-6.3,-8.4,69.2,33.3,6,1
-180.3,-90.3,52.30000000000001,-75.69999999999999,-5.0,-23.400000000000002,1.3,1.0,-11.0,-10.9,-8.4,-6.3,33.3,69.2,6,0
-32.30000000000001,155.0,-50.69999999999999,-56.7,-6.600000000000001,13.399999999999999,0.30000000000000004,0.30000000000000004,9.4,-12.3,0.5,-11.1,69.2,85.7,6,1
155.0,-32.30000000000001,-56.7,-50.69999999999999,13.399999999999999,-6.600000000000001,0.30000000000000004,0.30000000000000004,-12.3,9.4,-11.1,0.5,85.7,69.2,6,0
1.2999999999999972,-26.299999999999997,29.30000000000001,-0.6000000000000227,14.399999999999999,0.0,-1.0,-1.5999999999999999,14.7,4.3,5.0,-5.3,61.5,76.9,6,1
-26.299999999999997,1.2999999999999972,-0.6000000000000227,29.30000000000001,0.0,14.399999999999999,-1.5999999999999999,-1.0,4.3,14.7,-5.3,5.0,76.9,61.5,6,0
-32.60000000000002,1.3999999999999773,-126.39999999999998,108.30000000000001,-13.700000000000003,10.3,-1.7,1.3,14.0,-21.8,-1.9,-12.5,16.7,64.3,6,1
1.3999999999999773,-32.60000000000002,108.30000000000001,-126.39999999999998,10.3,-13.700000000000003,1.3,-1.7,-21.8,14.0,-12.5,-1.9,64.3,16.7,6,0
