rush_adv_team1,rush_adv_team2,pass_adv_team1,pass_adv_team2,score_adv_team1,score_adv_team2,turnover_adv_team1,turnover_adv_team2,pred_rank_team1,pred_rank_team2,sos_team2,sos_team2,week,label
-35.5,11.5,-129.0,9.0,-11.0,2.0,-1.0,0.5,-15.3,15.8,-11.0,8.5,5,0
64.3,43.0,52.80000000000001,-46.80000000000001,12.0,5.799999999999997,-1.0,0.19999999999999996,1.3,10.8,-6.5,-1.1,5,1
43.0,64.3,-46.80000000000001,52.80000000000001,5.799999999999997,12.0,0.19999999999999996,-1.0,10.8,1.3,-1.1,-6.5,5,0
-49.60000000000001,37.500000000000014,5.0,5.5,0.3999999999999986,6.800000000000001,-0.5,0.6000000000000001,6.4,-3.0,0.5,3.7,5,1
37.500000000000014,-49.60000000000001,5.5,5.0,6.800000000000001,0.3999999999999986,0.6000000000000001,-0.5,-3.0,6.4,3.7,0.5,5,0
71.5,144.0,44.0,-133.5,5.0,9.5,2.0,-0.5,1.8,10.1,-13.7,-6.7,5,1
144.0,71.5,-133.5,44.0,9.5,5.0,-0.5,2.0,10.1,1.8,-6.7,-13.7,5,0
179.0,-27.30000000000001,9.5,136.3,18.0,26.7,-1.8,0.30000000000000004,15.5,3.0,4.7,-7.7,5,1
-27.30000000000001,179.0,136.3,9.5,26.7,18.0,0.30000000000000004,-1.8,3.0,15.5,-7.7,4.7,5,0
-136.0,-78.0,22.5,-29.5,-27.0,-14.5,1.0,0.5,-2.0,-11.8,-7.1,-7.4,5,1
-78.0,-136.0,-29.5,22.5,-14.5,-27.0,0.5,1.0,-11.8,-2.0,-7.4,-7.1,5,0
-133.5,-158.5,-81.5,222.0,-32.0,-8.0,-1.5,0.0,-2.1,-15.1,0.9,-10.7,5,1
-158.5,-133.5,222.0,-81.5,-8.0,-32.0,0.0,-1.5,-15.1,-2.1,-10.7,0.9,5,0
-16.0,65.0,56.0,-127.39999999999998,14.700000000000003,4.300000000000001,0.0,-1.3,10.6,4.1,1.7,2.6,5,1
65.0,-16.0,-127.39999999999998,56.0,4.300000000000001,14.700000000000003,-1.3,0.0,4.1,10.6,2.6,1.7,5,0
-3.5,-90.0,-107.0,99.0,-11.5,-11.0,-1.0,2.0,4.9,-7.9,-1.3,-10.3,5,1
-90.0,-3.5,99.0,-107.0,-11.0,-11.5,2.0,-1.0,-7.9,4.9,-10.3,-1.3,5,0
-41.0,-52.5,72.5,111.0,3.0,7.5,1.0,-1.0,7.5,-0.8,1.4,-3.0,5,1
-52.5,-41.0,111.0,72.5,7.5,3.0,-1.0,1.0,-0.8,7.5,-3.0,1.4,5,0
-4.0,-143.0,25.0,-44.0,7.5,-32.0,-1.0,0.5,-2.3,-4.0,0.5,-6.9,5,1
-143.0,-4.0,-44.0,25.0,-32.0,7.5,0.5,-1.0,-4.0,-2.3,-6.9,0.5,5,0
-63.69999999999999,-89.3,-85.5,-94.2,-1.2000000000000028,-20.5,0.2,-2.0,-2.6,-33.1,-13.8,-17.1,5,1
-89.3,-63.69999999999999,-94.2,-85.5,-20.5,-1.2000000000000028,-2.0,0.2,-33.1,-2.6,-17.1,-13.8,5,0
-184.39999999999998,-136.7,189.7,-82.69999999999999,-2.299999999999997,-20.000000000000004,1.3,1.2999999999999998,3.7,-8.1,0.9,-2.9,6,1
-136.7,-184.39999999999998,-82.69999999999999,189.7,-20.000000000000004,-2.299999999999997,1.2999999999999998,1.3,-8.1,3.7,-2.9,0.9,6,0
-76.69999999999999,60.0,-7.199999999999989,55.89999999999998,-3.6999999999999993,6.699999999999999,-0.8,0.0,3.4,-11.7,-3.5,-8.4,6,1
60.0,-76.69999999999999,55.89999999999998,-7.199999999999989,6.699999999999999,-3.6999999999999993,0.0,-0.8,-11.7,3.4,-8.4,-3.5,6,0
-51.0,10.300000000000011,0.39999999999997726,197.39999999999998,-3.299999999999997,6.300000000000001,-0.3999999999999999,-0.7,0.8,-3.3,-11.5,-3.1,6,1
10.300000000000011,-51.0,197.39999999999998,0.39999999999997726,6.300000000000001,-3.299999999999997,-0.7,-0.3999999999999999,-3.3,0.8,-3.1,-11.5,6,0
5.299999999999997,61.19999999999999,-84.89999999999998,168.3,9.8,18.0,-1.0,-0.9999999999999998,15.3,10.3,3.2,-0.1,6,1
61.19999999999999,5.299999999999997,168.3,-84.89999999999998,18.0,9.8,-0.9999999999999998,-1.0,10.3,15.3,-0.1,3.2,6,0
248.3,11.0,-167.7,7.0,6.699999999999999,-4.0,-0.6000000000000001,0.0,-3.1,-20.8,-13.0,-21.1,6,1
11.0,248.3,7.0,-167.7,-4.0,6.699999999999999,0.0,-0.6000000000000001,-20.8,-3.1,-21.1,-13.0,6,0
2.6999999999999886,141.3,146.7,190.3,23.5,33.3,-0.8,-1.2,29.2,18.5,11.8,1.1,6,1
141.3,2.6999999999999886,190.3,146.7,33.3,23.5,-1.2,-0.8,18.5,29.2,1.1,11.8,6,0
26.19999999999999,68.69999999999999,18.19999999999999,-136.2,-7.299999999999997,-6.899999999999999,0.5,0.8,6.1,-11.0,-0.8,-1.3,6,1
68.69999999999999,26.19999999999999,-136.2,18.19999999999999,-6.899999999999999,-7.299999999999997,0.8,0.5,-11.0,6.1,-1.3,-0.8,6,0
142.0,61.69999999999999,-93.0,117.30000000000001,4.399999999999999,21.8,0.19999999999999996,0.10000000000000009,5.8,11.5,-6.2,2.8,6,1
61.69999999999999,142.0,117.30000000000001,-93.0,21.8,4.399999999999999,0.10000000000000009,0.19999999999999996,11.5,5.8,2.8,-6.2,6,0
44.5,114.80000000000001,-33.30000000000001,-138.2,-6.699999999999999,2.0,0.7,0.0,-13.3,3.1,-8.2,-9.5,6,1
114.80000000000001,44.5,-138.2,-33.30000000000001,2.0,-6.699999999999999,0.0,0.7,3.1,-13.3,-9.5,-8.2,6,0
52.69999999999999,-80.5,18.0,119.80000000000001,20.2,16.299999999999997,-0.2999999999999998,-0.7,16.7,14.9,0.7,4.9,6,1
-80.5,52.69999999999999,119.80000000000001,18.0,16.299999999999997,20.2,-0.7,-0.2999999999999998,14.9,16.7,4.9,0.7,6,0
-9.700000000000003,112.30000000000001,-87.69999999999999,-48.69999999999999,-9.0,23.0,-0.7,0.6000000000000001,20.3,5.3,13.9,-10.2,6,1
112.30000000000001,-9.700000000000003,-48.69999999999999,-87.69999999999999,23.0,-9.0,0.6000000000000001,-0.7,5.3,20.3,-10.2,13.9,6,0
140.7,-87.0,-124.0,-52.30000000000001,12.799999999999997,2.8000000000000007,-1.3,0.5,6.2,-21.3,-11.3,-14.9,6,1
-87.0,140.7,-52.30000000000001,-124.0,2.8000000000000007,12.799999999999997,0.5,-1.3,-21.3,6.2,-14.9,-11.3,6,0
-108.0,-70.3,-15.600000000000023,-46.30000000000001,-17.0,-4.600000000000001,0.0,0.40000000000000036,-5.5,1.4,-3.5,4.2,6,1
-70.3,-108.0,-46.30000000000001,-15.600000000000023,-4.600000000000001,-17.0,0.40000000000000036,0.0,1.4,-5.5,4.2,-3.5,6,0
75.39999999999999,55.69999999999999,25.30000000000001,-176.3,9.3,-15.700000000000003,2.5999999999999996,0.0,-3.3,-1.6,0.3,-6.2,6,1
55.69999999999999,75.39999999999999,-176.3,25.30000000000001,-15.700000000000003,9.3,0.0,2.5999999999999996,-1.6,-3.3,-6.2,0.3,6,0
55.0,192.8,133.0,103.2,27.5,29.999999999999996,0.5,-1.7999999999999998,32.8,13.8,12.4,5.6,6,1
192.8,55.0,103.2,133.0,29.999999999999996,27.5,-1.7999999999999998,0.5,13.8,32.8,5.6,12.4,6,0
-67.30000000000001,-141.0,-265.3,59.30000000000001,-37.3,-8.0,-1.0,1.7,-16.8,-14.9,-9.7,-9.6,6,1
-141.0,-67.30000000000001,59.30000000000001,-265.3,-8.0,-37.3,1.7,-1.0,-14.9,-16.8,-9.6,-9.7,6,0
-8.5,-61.500000000000014,81.19999999999999,137.0,-1.6999999999999993,4.9999999999999964,0.5,0.5,-12.7,2.9,-11.2,-3.0,6,1
-61.500000000000014,-8.5,137.0,81.19999999999999,4.9999999999999964,-1.6999999999999993,0.5,0.5,2.9,-12.7,-3.0,-11.2,6,0
-106.19999999999999,31.700000000000017,-62.5,-38.69999999999999,-9.0,0.5,-0.30000000000000004,-0.9000000000000001,-2.2,-12.7,4.3,-14.5,6,1
31.700000000000017,-106.19999999999999,-38.69999999999999,-62.5,0.5,-9.0,-0.9000000000000001,-0.30000000000000004,-12.7,-2.2,-14.5,4.3,6,0
-104.69999999999999,95.0,-6.0,84.7,-17.400000000000002,0.3999999999999986,0.30000000000000004,0.30000000000000004,10.9,-23.2,3.7,-12.6,6,1
95.0,-104.69999999999999,84.7,-6.0,0.3999999999999986,-17.400000000000002,0.30000000000000004,0.30000000000000004,-23.2,10.9,-12.6,3.7,6,0
-55.60000000000002,-196.7,47.30000000000001,-74.30000000000001,-12.3,-23.0,-0.7,-1.4000000000000001,-6.3,-19.8,0.1,-13.2,6,1
-196.7,-55.60000000000002,-74.30000000000001,47.30000000000001,-23.0,-12.3,-1.4000000000000001,-0.7,-19.8,-6.3,-13.2,0.1,6,0
128.3,263.0,-7.699999999999989,44.0,12.2,20.0,1.9000000000000001,1.2,3.1,18.2,-5.8,8.6,6,1
263.0,128.3,44.0,-7.699999999999989,20.0,12.2,1.2,1.9000000000000001,18.2,3.1,8.6,-5.8,6,0
47.60000000000001,59.000000000000014,-55.0,33.0,1.3000000000000007,7.0,-1.3,1.0,5.3,3.8,-6.2,0.8,6,1
59.000000000000014,47.60000000000001,33.0,-55.0,7.0,1.3000000000000007,1.0,-1.3,3.8,5.3,0.8,-6.2,6,0
104.19999999999999,-114.19999999999999,40.5,70.30000000000001,18.7,2.5,-2.7,0.30000000000000004,1.1,-12.9,-6.0,-19.6,6,1
-114.19999999999999,104.19999999999999,70.30000000000001,40.5,2.5,18.7,0.30000000000000004,-2.7,-12.9,1.1,-19.6,-6.0,6,0
-12.0,-124.69999999999999,-167.39999999999998,38.19999999999999,-20.000000000000004,-8.999999999999996,0.8,1.2,-8.1,-6.1,-2.9,-7.1,6,1
-124.69999999999999,-12.0,38.19999999999999,-167.39999999999998,-8.999999999999996,-20.000000000000004,1.2,0.8,-6.1,-8.1,-7.1,-2.9,6,0
267.8,68.19999999999999,-23.30000000000001,25.5,18.999999999999996,7.199999999999999,-0.7,2.2,21.0,10.4,2.9,7.5,6,1
68.19999999999999,267.8,25.5,-23.30000000000001,7.199999999999999,18.999999999999996,2.2,-0.7,10.4,21.0,7.5,2.9,6,0
-39.80000000000001,-51.5,-15.300000000000011,92.30000000000001,-2.5,13.7,0.19999999999999996,-1.5,9.4,-3.9,2.8,-4.5,6,1
-51.5,-39.80000000000001,92.30000000000001,-15.300000000000011,13.7,-2.5,-1.5,0.19999999999999996,-3.9,9.4,-4.5,2.8,6,0
-196.3,-63.39999999999998,38.0,97.0,-4.699999999999999,4.299999999999997,-0.7,0.7,-11.3,3.0,-8.5,-5.5,6,1
-63.39999999999998,-196.3,97.0,38.0,4.299999999999997,-4.699999999999999,0.7,-0.7,3.0,-11.3,-5.5,-8.5,6,0
85.00000000000001,16.5,-41.80000000000001,118.19999999999999,11.2,5.0,0.8,-0.5,3.2,7.2,-1.9,1.8,6,1
16.5,85.00000000000001,118.19999999999999,-41.80000000000001,5.0,11.2,-0.5,0.8,7.2,3.2,1.8,-1.9,6,0
-109.2,98.00000000000001,244.0,-25.19999999999999,19.0,-2.0,0.8,0.19999999999999996,5.8,13.1,3.3,1.0,6,1
98.00000000000001,-109.2,-25.19999999999999,244.0,-2.0,19.0,0.19999999999999996,0.8,13.1,5.8,1.0,3.3,6,0
86.19999999999999,98.80000000000001,-222.8,40.0,-26.5,2.200000000000003,0.30000000000000004,0.5,-15.7,9.5,-2.2,2.0,6,1
98.80000000000001,86.19999999999999,40.0,-222.8,2.200000000000003,-26.5,0.5,0.30000000000000004,9.5,-15.7,2.0,-2.2,6,0
-76.89999999999998,73.89999999999998,32.60000000000002,15.300000000000011,-3.1999999999999993,6.5,-0.9999999999999998,1.2,9.1,-2.1,4.8,-8.0,6,1
73.89999999999998,-76.89999999999998,15.300000000000011,32.60000000000002,6.5,-3.1999999999999993,1.2,-0.9999999999999998,-2.1,9.1,-8.0,4.8,6,0
-167.0,-123.5,99.0,130.0,1.1999999999999993,5.5,-2.0,0.8,-0.7,8.7,-3.4,0.5,6,1
-123.5,-167.0,130.0,99.0,5.5,1.1999999999999993,0.8,-2.0,8.7,-0.7,0.5,-3.4,6,0
27.80000000000001,137.2,4.5,65.69999999999999,8.5,7.200000000000003,-0.2999999999999998,0.9999999999999998,11.2,-6.6,3.1,-14.4,6,1
137.2,27.80000000000001,65.69999999999999,4.5,7.200000000000003,8.5,0.9999999999999998,-0.2999999999999998,-6.6,11.2,-14.4,3.1,6,0
-5.0,27.299999999999997,-28.0,84.60000000000002,-3.0,16.7,-0.3999999999999999,0.0,11.0,-9.7,3.8,-9.2,6,1
27.299999999999997,-5.0,84.60000000000002,-28.0,16.7,-3.0,0.0,-0.3999999999999999,-9.7,11.0,-9.2,3.8,6,0
-33.0,-131.7,-83.69999999999999,21.0,-2.6999999999999993,-8.700000000000003,0.3999999999999999,0.0,-12.6,-6.5,-7.7,-13.3,6,1
-131.7,-33.0,21.0,-83.69999999999999,-8.700000000000003,-2.6999999999999993,0.0,0.3999999999999999,-6.5,-12.6,-13.3,-7.7,6,0
-101.60000000000002,-236.0,-139.3,34.30000000000001,-45.0,-24.000000000000004,1.4,0.6000000000000001,-19.5,-28.8,-11.2,-19.9,6,1
-236.0,-101.60000000000002,34.30000000000001,-139.3,-24.000000000000004,-45.0,0.6000000000000001,1.4,-28.8,-19.5,-19.9,-11.2,6,0
125.00000000000001,0.0,169.7,-106.80000000000001,29.599999999999998,7.0,-0.9999999999999998,-1.2,19.6,7.0,4.5,0.6,6,1
0.0,125.00000000000001,-106.80000000000001,169.7,7.0,29.599999999999998,-1.2,-0.9999999999999998,7.0,19.6,0.6,4.5,6,0
57.3,89.3,-20.0,-97.69999999999999,8.0,6.0,0.0,-0.7,21.1,3.7,5.2,-1.2,6,1
89.3,57.3,-97.69999999999999,-20.0,6.0,8.0,-0.7,0.0,3.7,21.1,-1.2,5.2,6,0
32.0,141.0,41.0,-27.600000000000023,8.0,14.0,-1.0,0.0,5.2,7.3,-1.3,-6.0,6,1
141.0,32.0,-27.600000000000023,41.0,14.0,8.0,0.0,-1.0,7.3,5.2,-6.0,-1.3,6,0
42.39999999999998,30.0,72.39999999999998,-36.39999999999998,17.7,3.0,-0.7,-0.5999999999999999,5.5,6.7,-0.6,0.0,6,1
30.0,42.39999999999998,-36.39999999999998,72.39999999999998,3.0,17.7,-0.5999999999999999,-0.7,6.7,5.5,0.0,-0.6,6,0
1.2999999999999972,-21.30000000000001,27.30000000000001,52.30000000000001,-4.9999999999999964,6.699999999999999,-1.0,0.2999999999999998,13.5,5.8,3.9,5.0,6,1
-21.30000000000001,1.2999999999999972,52.30000000000001,27.30000000000001,6.699999999999999,-4.9999999999999964,0.2999999999999998,-1.0,5.8,13.5,5.0,3.9,6,0
2.3000000000000114,100.60000000000001,174.39999999999998,-90.0,24.999999999999996,-3.6000000000000014,0.0,-1.0,10.1,5.2,-3.3,2.2,6,1
100.60000000000001,2.3000000000000114,-90.0,174.39999999999998,-3.6000000000000014,24.999999999999996,-1.0,0.0,5.2,10.1,2.2,-3.3,6,0
24.0,-203.0,-159.3,-49.69999999999999,-30.299999999999997,-36.7,0.9999999999999998,1.5999999999999999,-19.0,-15.4,-9.9,-12.1,6,1
-203.0,24.0,-49.69999999999999,-159.3,-36.7,-30.299999999999997,1.5999999999999999,0.9999999999999998,-15.4,-19.0,-12.1,-9.9,6,0
-149.7,-49.89999999999999,-54.80000000000001,0.10000000000002274,-24.299999999999997,-7.199999999999999,0.4999999999999998,1.5999999999999999,-6.6,-32.2,-6.3,-22.1,6,1
-49.89999999999999,-149.7,0.10000000000002274,-54.80000000000001,-7.199999999999999,-24.299999999999997,1.5999999999999999,0.4999999999999998,-32.2,-6.6,-22.1,-6.3,6,0
-17.299999999999997,-129.3,35.60000000000002,72.0,-5.399999999999999,-7.600000000000001,0.7,-1.4000000000000001,0.5,-4.8,-0.2,-11.8,6,1
-129.3,-17.299999999999997,72.0,35.60000000000002,-7.600000000000001,-5.399999999999999,-1.4000000000000001,0.7,-4.8,0.5,-11.8,-0.2,6,0
-63.000000000000014,-45.8,99.30000000000001,-154.5,7.5,-20.3,1.9999999999999998,-1.0,6.1,-5.1,-1.6,-1.9,6,1
-45.8,-63.000000000000014,-154.5,99.30000000000001,-20.3,7.5,-1.0,1.9999999999999998,-5.1,6.1,-1.9,-1.6,6,0
-13.300000000000011,-12.300000000000011,37.0,-156.7,-2.0,-12.0,1.2999999999999998,0.3999999999999999,4.5,-10.9,-5.3,-3.4,6,1
-12.300000000000011,-13.300000000000011,-156.7,37.0,-12.0,-2.0,0.3999999999999999,1.2999999999999998,-10.9,4.5,-3.4,-5.3,6,0
-22.200000000000003,2.0,-103.5,12.399999999999977,4.800000000000001,8.200000000000003,-2.5,-0.5,1.9,13.9,2.0,4.2,6,1
2.0,-22.200000000000003,12.399999999999977,-103.5,8.200000000000003,4.800000000000001,-0.5,-2.5,13.9,1.9,4.2,2.0,6,0
7.400000000000006,-50.0,-210.3,178.39999999999998,-16.000000000000004,0.29999999999999716,0.6000000000000001,0.7,-17.3,0.7,-15.7,-5.4,6,1
-50.0,7.400000000000006,178.39999999999998,-210.3,0.29999999999999716,-16.000000000000004,0.7,0.6000000000000001,0.7,-17.3,-5.4,-15.7,6,0
-59.69999999999999,-2.6999999999999886,1.0,48.0,-4.599999999999998,3.6999999999999993,0.0,0.7,3.7,2.5,-0.3,-2.0,6,1
-2.6999999999999886,-59.69999999999999,48.0,1.0,3.6999999999999993,-4.599999999999998,0.7,0.0,2.5,3.7,-2.0,-0.3,6,0
26.30000000000001,47.19999999999999,-57.19999999999999,20.0,9.799999999999997,10.7,-0.7,0.0,18.4,7.1,5.3,-3.6,6,1
47.19999999999999,26.30000000000001,20.0,-57.19999999999999,10.7,9.799999999999997,0.0,-0.7,7.1,18.4,-3.6,5.3,6,0
42.0,-59.7,73.0,-6.399999999999977,19.999999999999996,-15.999999999999996,1.0,0.2999999999999998,0.7,11.6,-2.1,7.3,6,1
-59.7,42.0,-6.399999999999977,73.0,-15.999999999999996,19.999999999999996,0.2999999999999998,1.0,11.6,0.7,7.3,-2.1,6,0
-103.30000000000001,-54.0,-67.60000000000002,0.30000000000001137,-28.799999999999997,-5.5,-0.30000000000000004,-0.19999999999999996,-0.5,-29.4,-5.7,-4.4,6,1
-54.0,-103.30000000000001,0.30000000000001137,-67.60000000000002,-5.5,-28.799999999999997,-0.19999999999999996,-0.30000000000000004,-29.4,-0.5,-4.4,-5.7,6,0
-101.80000000000001,-122.00000000000001,-115.60000000000002,-136.2,-26.8,-30.499999999999996,0.8999999999999999,0.30000000000000004,-19.5,-29.8,-9.7,-14.3,6,1
-122.00000000000001,-101.80000000000001,-136.2,-115.60000000000002,-30.499999999999996,-26.8,0.30000000000000004,0.8999999999999999,-29.8,-19.5,-14.3,-9.7,6,0
-4.399999999999977,47.3,-40.0,4.699999999999989,4.299999999999997,18.599999999999998,0.30000000000000004,-2.3,10.5,4.4,-3.2,2.5,6,1
47.3,-4.399999999999977,4.699999999999989,-40.0,18.599999999999998,4.299999999999997,-2.3,0.30000000000000004,4.4,10.5,2.5,-3.2,6,0
-35.30000000000001,-20.399999999999977,-47.0,16.600000000000023,-12.3,-7.399999999999999,1.7000000000000002,-1.4000000000000001,-8.1,-0.9,-7.9,-0.9,6,1
-20.399999999999977,-35.30000000000001,16.600000000000023,-47.0,-7.399999999999999,-12.3,-1.4000000000000001,1.7000000000000002,-0.9,-8.1,-0.9,-7.9,6,0
-71.69999999999999,11.0,-1.3999999999999773,-43.0,-3.0,-9.3,-1.7,-1.7,0.2,-2.8,0.4,-4.8,6,1
11.0,-71.69999999999999,-43.0,-1.3999999999999773,-9.3,-3.0,-1.7,-1.7,-2.8,0.2,-4.8,0.4,6,0
-64.69999999999999,-67.00000000000001,-50.5,230.2,-4.5,16.0,-0.7,1.9999999999999998,8.6,-18.4,-11.7,-11.9,7,1
-67.00000000000001,-64.69999999999999,230.2,-50.5,16.0,-4.5,1.9999999999999998,-0.7,-18.4,8.6,-11.9,-11.7,7,0
-126.30000000000001,-12.700000000000003,-62.5,93.5,-10.799999999999997,7.699999999999999,0.0,1.0,5.8,-2.8,-7.2,0.6,7,1
-12.700000000000003,-126.30000000000001,93.5,-62.5,7.699999999999999,-10.799999999999997,1.0,0.0,-2.8,5.8,0.6,-7.2,7,0
-15.399999999999977,-43.30000000000001,58.5,87.30000000000001,5.9999999999999964,10.7,0.7,-0.09999999999999998,9.3,3.8,-0.8,3.9,7,1
-43.30000000000001,-15.399999999999977,87.30000000000001,58.5,10.7,5.9999999999999964,-0.09999999999999998,0.7,3.8,9.3,3.9,-0.8,7,0
-32.0,-1.6999999999999886,98.5,24.80000000000001,1.0,7.0,0.7,-1.2999999999999998,18.3,-15.6,5.9,-13.2,7,1
-1.6999999999999886,-32.0,24.80000000000001,98.5,7.0,1.0,-1.2999999999999998,0.7,-15.6,18.3,-13.2,5.9,7,0
209.5,89.30000000000001,-98.5,0.39999999999997726,8.599999999999998,22.400000000000002,-1.7999999999999998,-0.5,-0.5,-5.4,-11.6,-15.3,7,1
89.30000000000001,209.5,0.39999999999997726,-98.5,22.400000000000002,8.599999999999998,-0.5,-1.7999999999999998,-5.4,-0.5,-15.3,-11.6,7,0
-126.0,-252.5,38.69999999999999,-17.30000000000001,-9.8,-34.7,-0.19999999999999996,1.0,-29.6,-17.4,-20.7,-10.2,7,1
-252.5,-126.0,-17.30000000000001,38.69999999999999,-34.7,-9.8,1.0,-0.19999999999999996,-17.4,-29.6,-10.2,-20.7,7,0
-97.0,37.69999999999999,3.3000000000000114,-8.0,-1.5,-0.5,0.19999999999999996,-1.0,0.2,-1.8,-1.1,-6.7,7,1
37.69999999999999,-97.0,-8.0,3.3000000000000114,-0.5,-1.5,-1.0,0.19999999999999996,-1.8,0.2,-6.7,-1.1,7,0
-64.00000000000001,-74.5,-12.5,83.80000000000001,-10.7,-5.5,-0.30000000000000004,-0.8,-9.6,1.6,-5.2,1.3,7,1
-74.5,-64.00000000000001,83.80000000000001,-12.5,-5.5,-10.7,-0.8,-0.30000000000000004,1.6,-9.6,1.3,-5.2,7,0
93.0,-65.7,-80.80000000000001,80.30000000000001,7.300000000000001,1.0,0.5,0.0,6.1,9.3,-2.5,5.0,7,1
-65.7,93.0,80.30000000000001,-80.80000000000001,1.0,7.300000000000001,0.0,0.5,9.3,6.1,5.0,-2.5,7,0
-43.8,-15.400000000000006,52.599999999999994,4.0,13.200000000000003,6.399999999999999,-0.3999999999999999,-2.0,6.0,4.2,-0.8,-3.1,7,1
-15.400000000000006,-43.8,4.0,52.599999999999994,6.399999999999999,13.200000000000003,-2.0,-0.3999999999999999,4.2,6.0,-3.1,-0.8,7,0
39.0,-18.0,-61.80000000000001,75.69999999999999,3.700000000000003,-3.200000000000003,-1.0999999999999999,0.0,5.5,-2.3,-1.8,-2.7,7,1
-18.0,39.0,75.69999999999999,-61.80000000000001,-3.200000000000003,3.700000000000003,0.0,-1.0999999999999999,-2.3,5.5,-2.7,-1.8,7,0
-151.0,80.50000000000001,164.2,-205.7,-9.2,-18.7,0.7,0.5,-8.6,-19.0,-9.0,-14.7,7,1
80.50000000000001,-151.0,-205.7,164.2,-18.7,-9.2,0.5,0.7,-19.0,-8.6,-14.7,-9.0,7,0
41.0,39.3,-81.80000000000001,-45.19999999999999,-5.300000000000001,-2.0,0.19999999999999996,1.0,-9.4,-8.4,-7.8,-9.5,7,1
39.3,41.0,-45.19999999999999,-81.80000000000001,-2.0,-5.300000000000001,1.0,0.19999999999999996,-8.4,-9.4,-9.5,-7.8,7,0
-94.5,-111.7,-22.0,37.5,-1.7999999999999972,-8.0,0.19999999999999996,0.5,-8.2,-6.8,-13.6,-3.8,7,1
-111.7,-94.5,37.5,-22.0,-8.0,-1.7999999999999972,0.5,0.19999999999999996,-6.8,-8.2,-3.8,-13.6,7,0
80.80000000000001,12.099999999999994,-52.900000000000006,-23.69999999999999,-6.600000000000001,-0.5,0.3999999999999999,1.0,16.9,-20.6,9.0,-14.7,7,1
12.099999999999994,80.80000000000001,-23.69999999999999,-52.900000000000006,-0.5,-6.600000000000001,1.0,0.3999999999999999,-20.6,16.9,-14.7,9.0,7,0
57.80000000000001,22.400000000000006,-30.0,49.80000000000001,2.0,3.3000000000000043,1.6,0.6000000000000001,-3.5,11.6,-1.0,0.6,7,1
22.400000000000006,57.80000000000001,49.80000000000001,-30.0,3.3000000000000043,2.0,0.6000000000000001,1.6,11.6,-3.5,0.6,-1.0,7,0
96.0,136.70000000000002,2.3999999999999773,146.3,20.7,29.9,0.5999999999999999,-1.3,33.9,13.2,11.4,3.6,7,1
136.70000000000002,96.0,146.3,2.3999999999999773,29.9,20.7,-1.3,0.5999999999999999,13.2,33.9,3.6,11.4,7,0
22.899999999999977,-110.49999999999999,-193.10000000000002,-127.80000000000001,-22.6,-23.0,0.10000000000000009,-0.10000000000000009,-12.7,-24.1,-1.3,-13.6,7,1
-110.49999999999999,22.899999999999977,-127.80000000000001,-193.10000000000002,-23.0,-22.6,-0.10000000000000009,0.10000000000000009,-24.1,-12.7,-13.6,-1.3,7,0
15.0,104.19999999999999,-94.19999999999999,30.69999999999999,-7.5,1.8000000000000007,-1.0,0.9999999999999998,1.8,-8.7,2.2,-11.6,7,1
104.19999999999999,15.0,30.69999999999999,-94.19999999999999,1.8000000000000007,-7.5,0.9999999999999998,-1.0,-8.7,1.8,-11.6,2.2,7,0
2.0,58.5,-3.8000000000000114,65.9,22.400000000000002,16.4,-1.2,-2.7,19.4,15.6,6.1,4.2,7,1
58.5,2.0,65.9,-3.8000000000000114,16.4,22.400000000000002,-2.7,-1.2,15.6,19.4,4.2,6.1,7,0
-25.5,-18.5,-73.5,-109.80000000000001,-13.5,-12.0,-0.30000000000000004,-2.0,-7.6,-2.7,-4.5,-3.3,7,1
-18.5,-25.5,-109.80000000000001,-73.5,-12.0,-13.5,-2.0,-0.30000000000000004,-2.7,-7.6,-3.3,-4.5,7,0
-18.5,-20.799999999999997,-37.5,96.0,-2.1999999999999993,8.5,-1.7,0.5,8.0,-9.2,-3.5,-6.5,7,1
-20.799999999999997,-18.5,96.0,-37.5,8.5,-2.1999999999999993,0.5,-1.7,-9.2,8.0,-6.5,-3.5,7,0
5.0,-121.50000000000001,143.8,-41.19999999999999,-1.2000000000000028,-8.0,2.5,0.19999999999999996,2.1,-16.4,-4.4,-11.3,7,1
-121.50000000000001,5.0,-41.19999999999999,143.8,-8.0,-1.2000000000000028,0.19999999999999996,2.5,-16.4,2.1,-11.3,-4.4,7,0
-125.0,-123.0,-82.19999999999999,-122.99999999999997,-25.4,-33.0,1.0,0.19999999999999996,-29.8,-29.3,-5.1,-15.1,7,1
-123.0,-125.0,-122.99999999999997,-82.19999999999999,-33.0,-25.4,0.19999999999999996,1.0,-29.3,-29.8,-15.1,-5.1,7,0
134.2,104.0,-25.399999999999977,89.20000000000002,22.599999999999998,15.599999999999998,-0.6000000000000001,-0.19999999999999996,22.2,12.6,4.9,4.4,7,1
104.0,134.2,89.20000000000002,-25.399999999999977,15.599999999999998,22.599999999999998,-0.19999999999999996,-0.6000000000000001,12.6,22.2,4.4,4.9,7,0
70.5,37.000000000000014,30.19999999999999,-182.5,13.499999999999996,3.6999999999999993,-1.3,-0.8,9.3,3.7,1.5,2.2,7,1
