f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,label
120.7,208.0,169.3,221.3,21.3,35.0,1.3,1.3,40.0,-20.3,-14.5,96.3,120.0,256.3,166.3,23.7,15.3,0.7,2.3,30.0,-11.2,-14.7,0
166.0,251.0,241.0,48.0,29.0,31.0,1.0,0.0,50.0,-5.4,-5.4,93.7,226.7,213.0,171.0,10.3,41.3,2.3,1.3,77.8,-14.1,-8.2,1
117.7,40.7,150.7,237.7,21.7,10.3,1.3,3.0,50.0,9.3,0.2,341.3,152.7,153.3,263.7,31.7,26.0,0.7,2.0,30.0,3.4,-8.1,0
164.7,206.7,189.7,227.7,26.7,30.7,1.3,1.0,20.0,-3.8,0.5,208.7,188.0,291.0,244.0,38.7,26.0,2.0,1.3,88.9,15.5,4.1,1
195.7,140.0,242.7,275.0,29.0,29.3,0.3,1.0,11.1,-14.8,-11.4,149.7,160.3,165.7,273.3,21.3,42.0,1.3,0.7,22.2,-29.2,-18.1,0
249.7,105.7,300.3,244.7,44.3,24.7,1.7,1.7,70.0,4.2,-7.6,346.0,23.0,75.0,181.0,34.0,13.0,1.0,2.0,66.7,9.8,-3.1,0
139.3,244.7,186.7,159.7,17.7,31.0,3.0,1.3,20.0,-6.6,1.7,161.7,221.3,219.0,222.3,16.0,27.3,1.0,2.3,80.0,-7.2,-0.4,0
168.7,107.3,287.3,256.7,28.7,25.0,2.0,1.3,66.7,6.4,6.3,197.3,242.0,206.3,236.0,33.0,26.3,1.0,1.7,30.0,-2.4,-9.4,1
139.7,50.0,221.0,264.3,21.7,16.3,2.3,2.7,80.0,-8.4,-8.5,48.3,103.0,302.7,262.0,24.3,20.3,1.0,2.0,30.0,-4.0,-10.4,0
228.3,106.7,114.3,177.3,20.3,17.0,2.3,3.0,60.0,2.3,-2.2,126.0,185.0,254.0,178.0,21.3,14.3,0.7,2.0,50.0,4.0,0.3,1
193.3,60.7,226.3,239.3,30.7,17.0,0.7,1.3,80.0,20.9,2.0,210.3,79.3,203.0,260.3,30.3,11.0,1.7,3.7,40.0,15.3,2.2,1
185.3,222.0,272.0,331.7,32.7,38.0,3.0,2.7,80.0,-2.2,-4.8,129.7,186.3,347.0,387.0,28.0,42.7,1.3,0.3,70.0,-16.5,-14.2,0
253.3,161.3,78.0,217.7,21.3,26.0,1.7,2.0,90.0,5.6,-1.9,94.0,224.3,241.0,194.3,15.0,31.3,2.3,1.0,50.0,-8.4,-3.2,1
285.0,113.3,261.0,172.3,43.7,11.0,1.7,1.7,44.4,27.1,6.6,92.0,112.0,255.0,257.0,31.0,23.0,1.3,1.7,44.4,3.4,0.2,0
112.0,199.3,239.7,167.0,15.7,32.7,1.7,1.0,30.0,9.1,4.9,104.0,99.7,252.7,259.3,23.7,26.3,0.7,1.7,50.0,3.5,4.4,0
372.7,277.0,77.0,188.3,44.3,36.0,1.3,2.0,80.0,0.1,-3.7,246.7,264.7,41.7,169.7,21.7,32.0,0.7,1.0,55.6,-18.6,-14.2,1
150.0,316.3,231.3,187.3,23.0,39.3,3.7,1.7,66.7,10.9,7.0,275.0,217.7,206.3,185.0,33.0,28.7,2.0,1.3,44.4,-3.1,-1.2,1
153.0,96.0,59.0,110.0,10.0,35.0,1.0,1.0,30.0,7.1,6.1,110.0,104.0,202.0,178.0,31.0,13.0,2.0,3.0,70.0,-7.7,-24.0,0
164.5,236.0,389.0,220.5,36.5,33.0,1.0,1.0,100.0,22.3,13.2,125.0,149.0,224.0,173.0,23.0,28.0,0.0,1.0,30.0,-3.8,-6.7,0
172.7,81.0,176.7,238.7,27.3,21.3,2.0,2.3,80.0,13.1,1.6,69.7,97.7,166.7,182.7,20.3,12.7,0.7,2.0,70.0,6.4,3.5,1
224.3,162.3,233.7,129.0,36.0,19.3,1.3,1.0,30.0,14.0,5.1,197.3,117.7,268.7,240.0,42.7,23.7,0.7,2.7,70.0,17.0,4.6,1
218.0,169.7,164.7,300.0,24.0,33.3,4.3,1.3,60.0,5.6,-0.3,116.3,108.3,227.3,296.0,22.7,32.7,2.7,1.0,30.0,-1.0,2.1,1
120.3,202.3,294.7,242.3,26.0,35.7,1.7,0.7,77.8,2.4,4.1,188.7,156.0,138.3,187.7,21.3,22.0,2.3,1.3,88.9,10.6,7.6,1
173.0,263.0,236.0,295.0,21.0,44.0,2.0,0.0,60.0,-5.4,-9.5,147.0,123.0,323.0,467.0,27.0,45.0,2.0,1.0,50.0,-16.7,-21.8,0
146.7,201.7,244.0,224.3,21.0,26.3,3.0,4.0,80.0,1.4,-0.4,278.3,268.0,168.3,210.7,29.0,42.7,1.7,0.7,30.0,-0.7,-2.5,1
192.0,137.0,317.0,244.5,26.5,19.5,1.5,2.5,80.0,-0.4,-9.8,139.3,151.7,283.3,265.0,26.7,35.7,1.3,0.3,50.0,-3.9,0.4,0
265.7,159.0,94.0,229.3,19.7,25.7,2.0,0.3,40.0,-11.5,-7.7,186.7,97.7,121.3,188.7,11.3,16.7,2.3,2.7,60.0,-15.6,-11.9,0
169.7,104.0,427.0,289.3,54.3,26.7,1.7,1.7,70.0,18.3,-5.5,161.3,152.3,239.0,204.0,34.3,18.0,1.7,0.7,70.0,5.2,-7.9,1
212.5,178.0,267.0,103.5,57.0,8.5,0.5,2.0,77.8,22.6,-8.6,260.0,162.0,318.0,63.0,44.0,7.0,2.0,4.0,30.0,5.8,-17.9,0
49.0,178.0,204.0,244.0,7.0,45.0,1.0,1.0,55.6,-3.8,-5.3,104.0,323.5,192.0,307.5,12.0,41.0,0.0,1.5,50.0,-11.7,7.6,1
213.7,29.0,261.7,178.7,37.0,7.0,1.3,1.0,88.9,33.6,8.9,153.7,188.3,207.3,170.7,30.3,17.0,0.0,2.3,40.0,14.0,7.1,1
146.7,180.3,283.7,229.0,33.3,28.3,0.0,1.0,80.0,15.2,5.7,181.3,148.3,361.7,334.3,38.3,32.3,1.7,1.3,70.0,11.3,2.7,0
177.3,138.7,250.7,184.0,30.0,31.0,1.7,1.7,90.0,10.9,5.9,187.0,163.3,167.7,203.7,22.0,26.7,1.3,1.7,45.5,7.0,2.6,1
240.7,155.7,210.0,191.0,28.3,25.0,1.3,2.0,55.6,-8.9,-10.9,175.7,354.3,284.7,215.0,42.0,49.0,2.0,1.3,70.0,-1.0,-2.8,0
125.3,158.7,215.0,148.3,25.3,20.3,2.3,3.3,33.3,8.5,5.1,121.3,169.7,299.7,276.7,31.3,33.0,1.3,2.0,80.0,-1.6,4.6,0
54.0,139.7,257.7,282.0,20.3,30.0,2.3,2.7,18.2,5.0,-2.1,103.0,155.3,212.0,235.0,12.3,23.7,1.0,2.3,60.0,-0.4,-3.3,1
115.0,71.7,251.0,291.7,21.7,20.0,2.0,1.0,70.0,1.7,-4.7,136.3,106.3,195.7,190.0,18.7,13.0,2.0,2.3,50.0,2.1,-4.2,0
131.3,193.7,183.3,144.0,18.7,19.7,1.3,2.0,33.3,14.7,6.4,259.0,91.3,141.7,255.0,28.7,21.7,0.7,1.0,77.8,-0.9,1.1,1
351.7,98.3,155.0,174.7,41.0,23.3,0.3,1.7,55.6,15.3,4.0,107.3,143.0,254.0,191.7,29.0,13.3,0.3,2.3,33.3,15.8,5.6,0
187.0,113.0,166.5,269.0,21.0,29.0,3.0,1.0,66.7,-9.2,-12.1,363.7,280.0,185.3,358.3,47.0,51.7,1.0,1.7,22.2,-0.7,1.8,1
184.7,227.0,131.7,274.7,22.7,33.7,2.7,3.7,30.0,-4.7,-4.7,135.0,113.7,196.0,173.3,26.3,14.7,1.3,2.3,80.0,-9.3,-9.3,1
269.3,84.7,69.3,130.7,23.0,11.0,0.7,2.0,30.0,1.2,-9.1,137.3,174.0,84.3,164.3,9.3,29.7,1.0,0.3,70.0,-20.0,-13.8,1
78.0,118.7,418.3,222.0,49.7,23.7,2.3,2.3,70.0,10.4,-12.0,88.0,211.3,286.3,125.3,17.0,25.7,1.3,1.7,30.0,-15.0,-10.5,0
251.0,100.7,78.0,237.0,20.7,15.0,1.0,1.3,70.0,-6.0,-1.8,60.0,322.0,224.3,118.7,20.7,31.0,1.7,2.3,80.0,-15.6,-11.1,1
114.7,116.7,187.3,148.0,18.0,12.0,1.0,1.7,60.0,11.6,5.0,143.3,171.3,207.7,235.0,10.7,39.3,3.0,1.0,80.0,-24.1,-11.4,1
176.7,76.3,229.3,291.0,25.0,26.7,1.7,0.3,100.0,13.6,10.7,261.0,36.0,182.7,132.3,32.3,8.7,1.7,1.0,33.3,-0.1,-12.5,1
81.5,206.5,180.0,275.0,15.5,45.5,3.0,1.5,30.0,-25.2,-21.0,39.0,116.0,303.5,327.0,20.5,28.5,2.0,0.5,50.0,-11.2,-11.8,0
182.7,208.0,196.0,191.7,23.7,27.0,1.7,1.7,72.7,2.8,-3.8,167.3,206.7,127.7,174.7,17.3,21.3,0.7,1.7,80.0,-2.3,2.5,1
188.0,95.0,196.0,174.0,22.3,9.3,0.7,1.7,80.0,19.7,6.1,134.0,170.0,181.7,200.7,22.3,27.3,2.0,1.3,40.0,6.6,3.0,1
178.3,73.0,246.7,315.3,43.0,26.0,1.7,4.0,50.0,-9.2,-8.8,210.0,170.3,189.7,254.0,31.0,36.3,3.3,1.3,20.0,-11.6,-6.4,1
279.7,90.3,194.7,185.7,47.3,18.3,1.3,3.0,100.0,19.6,-0.5,281.0,134.3,265.7,115.7,45.3,19.7,1.3,2.0,30.0,18.3,4.7,1
114.0,152.0,338.3,157.0,32.0,23.3,3.3,2.0,90.0,10.5,7.9,173.5,99.0,199.0,236.5,29.0,18.5,0.5,4.0,20.0,-5.7,-11.7,1
207.7,189.3,228.0,171.7,29.0,19.7,1.3,2.3,30.0,-7.6,-8.7,92.3,253.7,230.0,218.0,18.3,43.7,2.0,0.7,10.0,-26.3,-17.1,1
139.3,215.3,259.0,234.0,26.0,28.7,1.0,2.7,40.0,-2.7,-6.2,187.0,315.0,218.7,216.3,24.0,41.7,2.3,1.3,30.0,-19.3,-12.9,1
214.0,130.3,252.3,208.0,37.3,19.3,1.0,2.3,80.0,3.5,-4.5,111.3,77.3,201.0,242.3,24.7,22.7,1.3,1.7,70.0,-3.5,-6.7,0
189.0,241.5,177.5,174.0,13.0,30.0,1.0,0.5,72.7,1.0,-3.3,149.0,165.5,176.5,225.0,8.0,29.0,2.0,1.0,50.0,-12.2,-11.1,1
183.0,75.3,236.7,249.3,36.0,14.3,1.3,2.0,70.0,14.6,-1.9,122.3,175.7,270.3,227.3,26.7,28.3,2.3,2.3,60.0,12.8,5.3,0
169.7,87.3,230.0,162.0,27.3,20.0,1.0,2.3,30.0,5.2,2.5,174.0,135.0,175.0,134.0,45.0,14.0,3.0,3.0,90.9,13.0,-11.8,0
105.5,122.0,322.5,211.0,28.5,20.0,1.5,1.0,30.0,-5.4,-10.4,213.5,194.0,171.5,136.0,27.0,14.0,1.5,2.0,80.0,-4.9,-11.0,0
222.3,159.0,102.7,272.0,27.3,35.0,1.3,1.0,36.4,-17.5,-14.8,151.0,254.3,313.0,255.3,35.0,34.3,1.7,1.3,60.0,-0.7,-2.7,1
168.3,188.7,68.3,129.3,18.3,24.0,1.3,2.3,44.4,3.8,2.7,203.0,234.3,120.0,279.7,21.7,37.3,2.0,2.0,66.7,-12.0,-7.8,0
136.7,134.7,201.3,191.3,21.7,17.0,2.0,1.3,70.0,-0.4,-6.2,67.0,195.0,153.7,155.7,8.0,38.0,3.3,1.3,40.0,-12.5,-3.9,0
92.7,155.3,395.0,318.7,39.7,41.3,1.0,0.3,70.0,8.7,0.2,140.0,108.3,262.3,318.0,23.7,26.3,0.7,2.7,60.0,-4.8,-6.7,0
137.0,219.0,154.0,196.5,7.0,42.0,2.0,0.0,11.1,-9.6,-4.9,168.7,254.7,263.3,268.0,27.7,48.7,1.7,0.3,44.4,-3.9,-0.6,0
232.0,80.7,234.3,133.0,36.7,8.7,1.3,1.0,88.9,29.9,2.6,254.7,112.7,146.3,185.7,38.0,14.7,1.3,2.0,50.0,12.9,5.1,0
74.5,145.5,327.0,222.0,21.0,22.0,2.5,1.5,50.0,-11.6,-15.0,116.7,130.0,231.3,235.7,23.0,30.0,1.7,2.0,50.0,-9.2,-1.3,0
170.0,196.0,443.0,446.0,35.0,51.0,1.0,1.0,90.0,3.3,13.1,145.0,91.0,239.0,233.0,13.0,29.0,3.0,0.0,44.4,7.2,16.9,1
137.7,291.0,283.3,190.7,37.3,32.7,1.3,1.3,30.0,9.9,0.2,146.3,92.3,291.0,383.7,30.3,31.7,4.3,3.3,18.2,-1.6,0.2,1
346.0,126.3,110.0,221.3,35.0,30.0,1.0,1.7,70.0,4.0,0.2,241.7,182.7,201.0,356.0,27.3,50.0,2.0,1.3,50.0,0.5,0.2,1
188.0,189.3,278.3,232.7,26.0,20.7,0.3,2.7,90.9,15.1,9.1,264.0,80.7,175.7,165.7,33.0,10.3,1.0,2.3,100.0,16.0,6.1,1
230.7,78.0,176.7,226.0,33.7,19.0,3.0,2.0,50.0,15.6,5.5,139.0,138.3,294.3,259.3,26.7,28.3,0.7,1.0,40.0,6.4,1.6,1
243.3,215.3,252.3,171.7,40.3,17.0,1.3,1.3,70.0,6.5,-5.6,138.0,158.0,358.3,148.3,35.7,21.7,1.3,1.7,70.0,-9.5,-6.9,1
132.7,92.0,238.7,171.7,25.3,18.0,2.3,1.7,10.0,16.1,7.0,209.7,88.3,272.3,154.7,42.7,5.7,1.0,2.0,80.0,19.5,6.5,0
131.7,298.0,329.3,147.7,25.7,33.0,3.0,1.7,0.0,-15.6,-11.3,117.3,172.3,358.3,310.3,38.3,36.0,1.3,2.3,44.4,-12.1,-11.2,1
183.7,235.0,141.7,170.3,20.3,28.7,2.0,1.0,40.0,5.6,5.8,181.7,273.0,180.3,106.0,28.7,31.7,1.7,1.3,33.3,-7.3,-9.3,1
116.0,202.7,302.7,210.0,32.0,34.7,2.0,1.7,70.0,-14.1,-10.1,156.7,261.3,196.3,150.3,24.0,32.3,2.0,1.3,40.0,-12.6,-7.2,0
123.3,173.3,304.7,222.7,34.3,29.3,2.0,1.7,30.0,-12.4,-16.8,74.0,407.0,332.7,183.3,26.7,46.3,1.7,0.7,50.0,-17.6,-9.0,1
155.0,101.7,265.7,236.3,29.7,20.3,1.3,1.0,40.0,4.6,-2.5,189.3,220.7,123.0,159.0,16.0,34.3,2.3,1.3,70.0,-10.2,0.0,0
209.0,110.3,248.7,245.0,38.3,18.0,1.3,2.3,50.0,11.6,2.4,122.7,216.0,253.7,324.0,21.7,31.3,1.0,1.7,80.0,-13.5,-10.1,1
361.7,102.0,184.3,163.7,46.7,16.3,1.0,1.0,88.9,23.3,8.2,188.3,111.0,167.3,230.0,32.3,19.3,0.0,1.7,33.3,4.2,0.3,0
178.3,107.7,206.3,242.7,39.7,20.7,1.0,2.3,40.0,3.8,-7.6,140.0,106.7,272.0,264.0,30.0,27.7,1.0,1.7,70.0,-4.7,-6.0,0
238.7,179.0,401.0,306.3,44.7,35.3,1.0,0.7,66.7,17.0,2.7,202.0,203.7,203.7,264.7,37.7,34.3,1.3,3.3,77.8,4.1,6.4,1
168.7,122.7,136.7,94.7,26.0,7.7,1.7,1.7,50.0,10.6,-1.3,147.3,183.0,293.7,218.0,31.7,21.3,2.3,2.0,70.0,16.8,0.9,0
109.7,268.0,239.7,298.0,20.7,52.7,1.3,1.0,66.7,-23.4,-10.1,101.7,192.0,168.3,186.0,13.7,33.0,3.7,1.7,88.9,-9.2,-0.2,0
136.5,114.0,270.0,210.0,24.5,18.5,2.5,3.0,44.4,18.0,4.0,204.0,130.5,170.5,167.0,27.5,10.5,1.0,2.0,88.9,7.4,-6.4,0
249.5,95.0,243.5,79.5,39.5,9.5,2.5,2.5,30.0,27.5,0.6,206.5,97.5,210.5,185.5,36.5,13.5,1.5,2.0,50.0,3.6,-10.7,1
258.7,201.3,241.3,233.7,42.0,37.3,4.0,2.0,60.0,-11.0,-11.2,132.0,118.0,210.7,190.7,21.3,17.3,2.0,2.3,50.0,-19.0,-11.7,1
195.0,138.0,236.7,311.7,30.7,28.0,0.7,2.0,20.0,0.6,-0.7,288.7,138.0,110.3,142.7,19.0,16.0,2.7,2.0,80.0,-5.1,-8.5,1
310.3,135.3,162.0,258.0,38.3,27.3,1.3,3.3,90.0,6.8,2.1,219.0,47.3,210.3,209.0,37.7,15.7,1.0,1.7,30.0,18.7,9.1,1
219.3,85.3,200.7,172.0,30.0,7.3,1.0,2.3,30.0,16.8,6.2,76.3,185.3,163.7,209.3,16.0,33.3,1.3,1.0,81.8,-2.2,1.7,1
213.3,57.3,184.3,183.7,33.7,7.7,0.0,0.3,90.0,32.4,11.0,163.3,182.0,286.3,139.7,32.3,23.0,2.3,1.0,30.0,16.3,8.2,1
163.7,171.0,139.7,235.3,29.0,27.7,1.7,2.7,44.4,-8.6,-8.6,125.0,68.7,238.3,297.3,25.0,21.3,1.7,1.3,44.4,-0.5,-0.5,0
292.0,156.3,180.7,265.3,48.0,36.3,2.0,1.7,100.0,9.8,-1.5,183.0,68.7,260.7,205.3,37.3,16.3,1.0,2.3,40.0,5.1,-5.5,1
180.0,61.7,249.0,269.7,31.7,22.7,1.7,1.7,88.9,24.3,15.9,122.0,138.3,75.7,196.0,22.7,9.7,1.0,3.3,44.4,9.7,6.5,1
121.3,184.7,163.7,270.7,18.0,28.3,1.0,1.0,30.0,5.9,4.8,206.7,89.0,194.0,307.3,27.7,24.7,2.3,2.3,90.0,18.4,5.7,1
145.7,285.0,156.7,261.7,19.3,43.0,0.7,2.7,20.0,-6.3,-4.4,232.0,231.7,111.3,345.7,21.0,50.0,1.0,1.7,30.0,-13.4,-7.1,1
176.3,129.7,183.3,142.3,25.3,12.3,1.3,1.3,30.0,22.5,7.1,99.0,94.7,169.0,277.0,20.3,30.0,2.0,2.0,77.8,12.8,6.7,1
117.0,112.3,201.7,298.7,20.7,30.0,0.7,3.0,30.0,0.3,2.2,153.7,264.7,226.3,200.7,31.0,40.0,2.0,1.0,20.0,-4.8,-1.6,0
226.7,148.7,291.3,207.3,46.3,22.3,0.7,1.3,77.8,18.0,6.5,200.7,200.7,158.0,278.7,31.0,40.0,1.7,1.3,77.8,-2.4,1.8,0
129.3,221.7,260.0,228.3,32.7,38.0,1.7,1.0,70.0,-3.0,-6.7,88.3,284.7,121.3,250.0,5.3,46.3,1.3,1.3,30.0,-19.8,-10.1,0
100.0,203.0,117.3,195.0,13.7,33.3,3.3,2.3,70.0,-21.3,-13.3,129.7,186.0,265.3,259.7,33.3,35.7,0.7,1.7,50.0,-10.8,-7.0,0
364.3,66.3,184.0,146.7,50.7,7.3,0.3,2.3,88.9,32.5,7.3,187.3,151.7,239.7,253.0,35.7,40.7,2.0,1.0,22.2,0.8,-0.1,0
263.0,174.7,97.7,208.0,18.3,32.3,2.3,1.7,45.5,0.2,5.5,257.0,104.7,180.3,217.3,29.0,24.3,1.3,0.7,90.9,11.1,2.9,0
202.7,102.7,210.3,190.0,36.7,13.7,0.0,1.7,100.0,16.7,10.4,163.7,132.3,249.0,286.3,30.3,23.3,1.3,1.7,40.0,13.3,10.2,0
222.0,219.0,294.5,268.5,40.0,25.5,1.5,2.0,60.0,11.0,-2.2,51.5,134.0,259.0,161.5,22.0,16.5,2.0,2.0,66.7,6.2,-1.1,1
135.3,239.7,305.7,262.7,28.0,37.7,1.3,0.7,33.3,3.6,6.0,144.0,165.7,271.7,244.3,26.3,28.0,1.0,0.7,60.0,0.8,2.7,1
130.3,160.0,227.7,160.3,19.3,23.0,2.0,2.0,30.0,-13.0,-8.3,118.7,107.3,193.3,259.7,17.7,29.3,2.3,1.3,60.0,-14.2,-9.9,1
239.3,96.0,264.0,181.7,35.7,18.0,2.0,0.7,90.0,28.5,7.3,103.0,174.0,217.0,350.3,23.0,45.0,0.7,1.3,80.0,-6.7,-4.3,0
116.3,152.3,207.7,206.7,18.7,21.3,2.0,1.7,70.0,1.1,1.1,197.3,109.7,198.3,220.0,36.7,19.3,2.0,2.3,30.0,7.3,4.0,0
225.7,158.0,290.0,349.0,46.0,32.7,1.3,2.0,20.0,-5.9,-8.3,90.0,205.3,362.7,342.3,33.7,39.3,2.3,2.7,70.0,-11.6,-2.9,1
166.0,131.0,236.5,213.0,26.0,14.5,2.0,2.0,60.0,8.7,1.6,114.5,22.0,254.5,212.5,25.5,15.0,0.5,1.0,90.0,5.6,-4.3,1
334.7,121.3,204.7,302.3,47.0,28.0,0.3,3.7,44.4,0.8,-6.0,162.7,213.7,199.7,233.0,30.7,28.7,0.7,2.7,55.6,-8.3,-10.1,0
250.0,97.5,254.5,287.0,32.5,24.0,0.5,2.0,80.0,-2.6,-9.3,143.0,214.5,223.5,183.0,24.0,36.0,1.5,2.0,50.0,-6.9,-4.0,1
171.7,95.7,224.0,185.7,32.0,14.0,0.0,1.0,66.7,5.9,-2.0,160.3,341.3,357.7,218.0,39.7,36.7,0.3,1.7,11.1,-11.8,-4.9,0
217.3,90.0,166.0,254.3,33.3,18.7,0.7,1.7,50.0,-12.4,-10.6,193.3,173.0,284.0,386.7,26.7,45.7,3.0,1.3,44.4,-12.5,-10.5,0
125.7,130.7,176.3,300.0,22.7,25.0,1.0,1.7,60.0,-0.2,-1.4,155.3,291.3,227.3,310.3,25.0,42.3,1.3,1.7,60.0,-9.3,-4.1,0
152.3,100.0,380.7,261.0,46.7,25.0,2.0,1.7,80.0,23.6,5.8,209.3,102.3,154.3,295.0,41.3,24.0,0.3,2.3,50.0,7.4,0.7,1
50.0,106.0,319.0,170.0,27.0,38.0,7.0,3.0,33.3,-4.7,-5.5,253.0,129.0,225.0,197.0,49.0,24.0,0.0,2.0,77.8,19.0,10.3,1
95.7,126.7,370.0,223.3,36.3,26.3,1.0,2.7,90.9,5.5,1.8,159.0,116.7,296.0,346.7,42.7,22.7,0.3,3.7,60.0,2.7,1.2,0
165.0,58.0,220.7,89.0,47.0,2.3,0.7,1.0,30.0,18.8,-1.0,200.0,49.7,144.3,194.0,22.0,13.7,3.3,1.7,36.4,3.0,-3.7,1
349.7,107.0,54.3,290.0,29.0,27.0,2.3,2.0,44.4,-1.4,-7.2,27.0,190.0,144.5,179.0,7.0,42.5,1.5,0.5,33.3,-8.1,-2.6,0
196.0,242.0,308.0,253.0,34.0,46.0,1.0,0.0,70.0,-10.5,-12.8,80.0,259.0,45.0,396.0,0.0,65.0,5.0,0.0,36.4,-30.0,-23.3,0
197.0,219.0,124.0,82.0,35.0,14.0,1.0,0.0,30.0,3.0,-8.3,109.0,38.0,275.0,205.0,27.0,34.0,3.0,4.0,80.0,-2.4,-1.9,1
273.0,145.0,119.0,182.3,22.3,29.0,1.3,1.3,90.0,3.3,0.6,164.0,155.0,249.7,210.0,26.3,25.7,3.3,1.7,80.0,12.9,6.9,0
128.3,129.0,170.3,225.7,20.0,24.3,1.0,1.3,70.0,-7.9,-2.1,64.7,260.3,352.7,232.3,22.0,38.7,3.0,2.7,50.0,-8.8,-4.4,0
139.3,172.7,301.0,341.0,33.0,36.7,1.3,0.7,30.0,11.6,11.9,107.0,137.3,144.7,277.3,14.7,36.3,3.0,1.3,80.0,-12.2,-7.1,0
111.3,137.7,360.3,240.0,29.7,26.3,1.3,1.3,80.0,14.3,4.4,150.3,159.0,309.7,293.3,26.0,28.7,2.3,1.3,90.9,2.8,1.1,0
139.7,217.7,374.0,303.0,50.0,41.0,1.7,3.0,50.0,-5.0,-3.9,230.0,167.3,228.3,198.3,22.7,31.7,2.0,1.0,80.0,-13.7,-11.5,1
198.0,154.5,125.0,265.5,23.5,30.0,1.0,1.0,90.0,4.7,3.4,91.5,63.5,259.0,158.0,21.5,13.5,1.5,1.5,40.0,4.3,-5.0,0
176.3,134.3,262.7,133.0,28.3,11.3,1.7,2.7,45.5,10.6,10.6,68.0,241.3,276.0,164.3,30.0,36.7,2.0,1.7,70.0,-18.8,-18.8,1
182.7,144.3,186.7,171.0,22.0,22.0,1.7,1.0,80.0,12.4,0.8,143.0,149.3,169.3,97.7,9.3,16.0,2.7,1.3,70.0,4.9,-0.9,0
197.7,188.0,252.3,266.7,34.0,32.3,0.7,1.0,60.0,-7.9,-8.1,269.0,125.0,165.0,231.7,36.0,19.0,1.3,3.3,44.4,-4.9,-6.6,0
215.3,155.3,214.3,302.7,36.7,33.0,1.0,1.3,40.0,2.6,-5.8,194.3,222.0,241.3,258.7,33.7,42.0,1.3,2.7,80.0,-17.5,-9.9,1
148.0,154.7,224.7,138.0,34.0,16.0,0.3,2.0,70.0,10.7,-4.9,106.7,113.0,255.3,182.0,31.0,18.7,1.3,2.7,60.0,13.6,-1.9,0
194.3,181.7,310.3,229.7,36.7,25.0,1.7,3.0,60.0,11.5,1.3,78.0,155.5,390.5,250.0,34.0,24.0,0.5,2.5,44.4,-9.0,-16.4,1
239.0,55.5,144.0,213.0,32.5,8.5,0.0,2.0,88.9,27.6,12.0,139.5,148.5,321.5,253.0,30.5,22.0,2.5,3.5,22.2,1.0,-7.1,0
178.3,103.3,224.3,187.7,37.0,10.3,0.3,2.0,100.0,18.9,4.9,158.0,197.7,202.7,279.7,27.3,37.3,1.7,1.7,100.0,-6.1,-4.7,1
313.7,86.3,125.3,368.3,40.0,27.3,1.0,2.0,9.1,-1.3,-1.5,115.7,181.0,209.3,218.0,19.0,28.0,3.3,1.7,40.0,-2.7,-4.1,1
211.7,139.7,163.7,197.7,31.0,15.3,3.7,3.7,70.0,7.9,1.9,265.0,150.0,255.7,179.0,43.7,30.3,3.3,0.0,40.0,-3.6,-7.0,0
109.5,245.5,270.5,110.0,36.0,27.5,2.5,2.5,33.3,3.5,-2.6,83.0,329.0,168.0,15.0,13.0,28.0,3.0,0.0,50.0,-2.3,-12.8,1
229.7,154.3,258.3,194.7,45.0,29.0,1.0,2.0,70.0,-6.3,-11.2,209.3,200.0,335.7,270.0,32.7,31.0,2.0,2.3,30.0,-10.8,-8.9,1
153.5,189.0,366.5,220.5,58.0,29.0,1.5,4.5,90.0,25.4,14.4,140.5,159.5,256.0,175.0,13.0,22.5,3.0,0.0,80.0,0.1,-1.9,1
199.7,73.3,257.3,148.7,37.0,7.7,1.7,1.7,77.8,17.8,3.5,92.7,163.0,168.3,187.3,13.7,20.7,1.3,1.3,60.0,1.0,0.5,0
327.7,183.3,158.3,162.7,39.3,15.3,1.7,3.3,40.0,13.3,8.2,200.3,199.3,210.7,322.7,27.3,41.7,2.0,1.0,60.0,-0.9,4.4,1
150.0,189.3,319.7,272.0,40.7,32.3,1.0,0.3,70.0,10.0,6.8,189.0,221.3,177.7,240.3,20.7,34.0,1.0,1.0,80.0,-18.3,-7.4,1
0.0,0.0,0.0,0.0,35.3,12.3,1.7,1.0,60.0,17.9,17.9,0.0,0.0,0.0,0.0,31.7,30.3,0.7,1.3,18.2,9.5,9.5,0
157.0,183.7,221.7,268.0,28.7,39.3,2.3,0.3,70.0,9.0,6.5,170.0,113.0,186.0,222.3,26.3,15.7,0.7,1.3,50.0,6.2,2.9,0
243.7,150.3,293.7,226.7,44.3,30.7,1.0,1.0,60.0,0.6,-7.6,96.0,322.0,249.7,162.3,21.7,38.0,1.3,0.3,36.4,-26.6,-16.0,1
212.3,144.7,287.7,249.3,38.0,37.0,2.3,1.3,60.0,-9.5,-8.4,159.7,94.7,231.7,150.3,22.3,22.0,2.7,1.7,50.0,-10.3,-7.7,0
145.0,138.7,282.0,273.3,29.7,25.7,0.7,2.0,66.7,4.0,2.8,92.7,132.7,233.0,310.0,21.7,32.7,0.7,0.7,44.4,2.9,1.3,1
198.0,177.0,304.0,239.0,33.7,29.3,1.7,1.3,70.0,-5.3,-7.1,121.7,73.3,234.7,196.0,16.7,13.7,1.3,1.3,77.8,-4.5,-10.4,1
