f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,label
234.0,82.0,206.0,137.0,51.0,7.0,0.0,2.0,80.0,22.1,-7.8,101.5,272.5,258.0,234.0,13.5,56.0,4.0,1.0,70.0,-32.4,-11.8,1
145.5,150.5,243.5,247.5,39.0,25.5,1.0,1.5,70.0,6.7,-1.6,70.2,226.4,240.4,226.2,13.0,37.2,2.6,0.6,30.0,-14.1,1.2,0
246.7,106.0,128.8,242.7,24.3,22.9,1.1,1.0,9.1,2.5,1.3,155.9,133.9,195.4,216.0,17.1,23.8,1.9,1.9,30.0,-4.5,-0.4,1
227.0,126.0,148.0,220.5,18.5,23.5,2.5,1.0,72.7,-0.2,-5.5,113.7,105.0,253.7,271.3,33.0,23.7,1.7,3.3,20.0,1.4,-6.4,1
109.3,209.0,274.0,171.3,20.0,25.0,1.0,0.7,77.8,6.1,6.6,99.5,74.0,369.5,83.5,36.0,9.5,2.5,1.0,44.4,5.1,-15.5,1
172.0,92.3,181.3,192.5,29.3,13.1,1.9,2.6,100.0,14.5,1.3,137.9,192.4,109.7,189.7,12.1,29.4,2.4,1.1,30.0,-24.8,-14.4,0
140.3,98.7,227.7,303.0,27.7,14.0,0.7,2.3,60.0,4.9,-1.8,233.0,227.7,164.3,228.3,23.3,32.3,1.0,2.0,44.4,-7.8,-6.8,1
144.3,104.4,253.9,250.3,28.8,26.7,2.7,2.8,60.0,9.6,4.7,196.8,200.0,261.1,229.6,39.6,29.1,0.8,1.6,70.0,13.5,6.2,1
296.7,125.0,184.0,214.0,35.0,12.3,1.7,1.0,90.9,16.2,-4.6,87.3,125.0,269.3,173.7,31.3,17.3,1.0,1.0,50.0,10.2,-2.2,0
128.2,175.2,246.6,247.2,25.0,36.0,2.0,0.8,80.0,8.2,7.1,154.4,93.2,255.0,221.4,29.8,15.8,0.8,1.6,50.0,10.7,1.5,0
176.8,97.6,366.6,286.0,35.0,26.3,1.6,1.3,70.0,2.5,-3.5,144.1,218.7,270.6,265.9,24.0,38.4,1.9,1.3,30.0,-15.4,-7.5,0
137.6,125.9,155.3,199.6,21.6,23.5,2.1,2.4,10.0,-3.0,-5.4,153.8,135.3,141.0,158.1,14.0,21.9,3.1,2.3,50.0,-11.1,-8.0,0
8.0,138.0,342.0,345.0,24.0,47.0,2.0,2.0,60.0,-8.5,7.4,72.0,127.0,326.0,298.0,27.0,31.0,1.0,1.0,30.0,-5.8,0.4,0
199.1,149.8,271.8,276.4,36.4,28.4,1.8,1.8,80.0,10.7,4.8,150.0,98.4,297.3,232.5,28.3,18.9,1.4,1.5,70.0,10.5,2.9,0
252.8,160.2,75.3,247.2,25.8,30.5,1.5,2.7,80.0,-2.9,-1.6,49.0,212.1,292.4,294.7,22.0,41.9,3.3,1.6,70.0,-17.0,-6.7,1
132.9,195.9,210.9,217.7,21.3,33.0,1.9,1.3,100.0,-7.3,-0.9,143.3,150.5,244.4,309.3,32.0,31.4,1.7,2.1,60.0,-5.8,-7.4,1
382.5,150.9,114.5,238.8,39.6,22.4,1.1,1.8,50.0,2.7,-9.0,218.7,230.6,190.1,265.4,28.1,31.7,1.1,1.3,40.0,-13.1,-14.5,1
159.3,166.0,180.3,147.0,24.0,24.0,2.0,1.3,80.0,4.6,-2.5,137.4,142.0,301.8,219.4,33.4,24.4,2.0,2.0,80.0,8.4,-0.7,0
121.0,168.0,140.7,202.7,18.0,20.3,0.7,2.7,30.0,-1.4,-0.3,99.7,168.7,242.7,190.0,16.0,25.0,1.3,1.7,50.0,-7.7,-5.9,1
256.0,128.3,161.3,230.5,28.8,27.8,2.3,0.8,33.3,1.4,-1.8,167.3,142.0,230.3,238.7,29.3,28.7,2.0,3.3,66.7,-2.2,-5.7,0
99.8,152.9,261.9,250.5,21.1,35.3,2.3,1.3,80.0,-11.2,-2.4,143.2,177.0,233.1,243.2,17.4,33.0,1.8,1.0,40.0,-12.6,-5.2,0
101.8,178.8,270.5,239.4,24.9,33.0,1.6,1.6,50.0,-11.4,-6.2,136.4,209.4,236.9,270.1,24.3,31.4,1.4,1.3,10.0,-15.9,-13.3,1
170.4,147.5,219.9,256.3,30.3,26.4,1.6,1.8,72.7,5.7,2.1,117.0,134.0,240.6,168.7,20.3,21.0,1.6,1.4,30.0,5.0,5.4,1
159.3,118.8,189.0,263.5,30.8,15.5,1.5,2.3,50.0,5.5,-4.2,88.7,203.3,216.0,282.7,20.7,44.3,1.3,2.7,77.8,-15.3,-10.6,0
93.6,193.4,276.0,216.6,25.4,26.5,1.4,1.3,60.0,-9.6,-10.2,117.5,180.9,253.7,258.0,21.9,27.1,1.3,1.3,22.2,-12.7,-8.5,0
160.0,106.0,214.6,180.6,32.2,14.4,1.2,3.0,72.7,5.9,-6.1,145.3,162.2,398.3,313.8,36.5,33.0,1.3,2.7,70.0,9.1,1.0,1
125.0,130.7,292.3,307.7,25.3,38.0,2.0,0.3,66.7,1.6,11.4,206.0,106.3,142.5,235.0,28.0,20.0,1.5,2.5,44.4,12.0,7.3,1
215.5,159.5,175.5,263.7,27.0,27.6,1.1,1.7,100.0,3.7,3.0,206.4,92.8,265.2,267.6,36.5,23.4,2.0,1.8,70.0,12.3,2.5,0
105.5,209.0,205.0,184.5,15.0,39.5,2.0,1.5,70.0,3.7,6.5,204.0,164.7,202.7,281.3,24.0,31.0,2.3,1.3,30.0,-10.5,-6.1,0
136.1,150.9,277.9,241.3,29.1,26.0,1.4,1.9,88.9,8.9,4.7,170.6,239.6,198.3,131.0,25.4,29.7,1.9,1.1,33.3,-9.0,-8.5,0
263.1,124.3,230.0,159.5,43.8,13.0,0.7,2.0,100.0,30.8,11.2,235.3,108.6,215.8,137.0,42.3,10.9,0.7,1.5,77.8,28.4,6.4,1
180.0,175.2,198.0,226.2,36.0,30.6,1.4,1.8,60.0,0.8,-5.8,170.2,177.4,243.2,292.4,20.0,33.6,1.8,1.0,40.0,-5.3,-2.5,0
215.0,170.0,198.0,106.0,28.0,23.0,3.0,2.0,50.0,2.1,-5.5,96.0,175.0,154.0,289.0,7.0,44.0,3.0,0.0,55.6,-6.5,13.3,1
170.0,138.3,182.8,209.3,31.0,26.8,1.8,2.8,55.6,2.4,0.7,185.7,203.7,196.7,197.6,20.4,33.4,1.9,0.7,44.4,-18.2,-11.4,1
75.2,137.8,420.2,205.3,37.3,20.5,2.0,3.2,90.9,14.5,2.6,222.6,123.4,222.3,297.3,33.1,25.7,1.6,2.0,100.0,2.9,-1.9,1
191.7,86.8,153.8,232.5,25.3,20.2,1.2,1.5,60.0,7.6,4.5,118.0,131.8,303.8,297.0,23.6,34.8,2.6,1.2,40.0,1.1,0.8,0
114.0,148.6,199.8,250.6,11.0,36.8,1.6,1.0,50.0,-32.3,-19.9,91.0,249.7,280.7,280.8,25.2,45.2,1.8,1.2,10.0,-20.6,-8.9,1
198.7,95.9,204.6,199.3,26.1,11.1,1.3,2.0,80.0,17.0,5.8,103.2,164.2,208.3,259.7,20.1,30.2,1.2,1.9,70.0,-11.1,-6.4,0
302.3,92.9,117.9,245.6,33.3,22.4,1.6,0.9,33.3,6.3,-2.5,197.2,160.9,200.3,323.9,20.1,37.0,2.3,0.9,66.7,-21.0,-13.1,1
237.8,128.7,229.8,298.3,32.7,27.5,1.7,1.5,10.0,7.3,1.9,115.4,121.2,252.4,231.2,31.8,21.6,1.6,2.6,50.0,11.6,6.2,0
140.5,145.4,225.0,201.7,22.4,23.6,1.6,1.2,66.7,5.3,3.5,137.3,146.9,296.6,225.1,30.8,26.7,1.3,1.4,100.0,8.5,5.1,1
213.3,119.0,207.9,236.0,30.8,20.2,1.2,1.7,50.0,12.5,5.3,149.6,153.1,265.6,259.0,30.8,33.6,1.4,1.2,90.9,-1.4,0.9,1
50.3,267.7,246.0,245.7,22.0,33.0,0.7,2.7,50.0,-1.5,-1.0,111.0,146.5,217.3,247.3,22.3,27.5,2.0,1.3,60.0,-2.7,-0.3,1
126.0,143.0,316.5,285.0,36.2,31.0,1.6,1.3,70.0,8.0,3.7,155.5,129.1,204.7,210.9,24.7,25.7,1.6,1.4,70.0,3.6,4.3,1
78.5,188.7,237.7,163.3,24.8,25.5,1.5,2.2,30.0,-0.9,-0.6,127.0,166.0,232.3,234.7,20.2,25.3,1.3,1.3,80.0,-4.5,-3.9,0
233.3,150.9,285.0,203.9,37.1,30.1,2.6,1.8,80.0,3.2,-2.1,151.3,183.0,244.8,300.0,24.8,36.5,2.4,2.0,70.0,-16.5,-9.8,1
159.0,118.7,126.0,242.0,15.3,27.1,0.9,0.9,44.4,-10.2,-4.4,111.3,187.1,314.7,248.1,25.9,38.1,1.7,1.3,22.2,-16.1,-9.9,1
115.8,172.4,312.8,251.8,25.7,33.8,2.3,1.5,50.0,-8.0,-4.9,38.7,100.1,128.5,131.1,16.4,34.8,1.3,0.7,30.0,-13.2,0.5,1
152.2,126.2,377.4,210.4,45.2,22.4,1.0,1.8,80.0,24.9,9.1,116.6,103.4,324.8,189.0,33.6,18.8,1.4,1.6,50.0,9.5,-3.7,0
207.5,221.0,272.0,250.0,35.0,28.5,0.5,1.0,50.0,-3.1,-8.6,83.0,116.0,174.0,201.0,17.0,24.0,1.0,6.0,70.0,-9.6,-12.0,0
141.6,221.3,198.0,244.3,19.9,32.4,1.4,1.1,40.0,-12.4,-5.7,118.7,207.2,264.0,240.5,22.3,38.3,2.3,1.3,60.0,-14.7,-9.1,0
101.0,112.7,241.3,162.7,19.7,14.3,2.3,2.0,40.0,7.7,2.4,100.3,199.3,265.7,190.7,24.0,28.3,1.7,2.3,100.0,-12.4,-14.4,1
156.1,101.8,279.6,192.3,35.8,10.7,1.9,3.0,60.0,14.1,-2.9,313.0,71.6,198.8,328.6,37.3,32.6,1.6,1.6,20.0,-1.6,-6.3,0
204.5,231.5,220.0,208.5,34.5,43.5,1.5,0.5,55.6,-2.1,4.5,141.5,83.5,217.5,113.5,22.0,15.0,2.0,2.5,77.8,7.1,-3.5,1
171.1,134.4,208.9,179.0,26.8,16.0,1.6,2.4,80.0,8.6,0.2,123.9,134.9,223.9,232.0,22.6,23.7,1.7,1.9,70.0,-0.9,-3.7,1
432.7,142.0,187.3,203.3,50.0,24.3,1.0,1.7,90.0,11.0,-8.1,41.5,170.5,331.5,300.0,20.5,39.0,2.0,1.0,50.0,-4.0,-6.8,1
66.2,178.6,305.2,209.6,23.4,24.6,1.6,1.6,10.0,0.4,1.3,195.6,185.6,207.6,307.6,22.0,39.8,3.0,2.2,88.9,-8.8,1.0,0
184.1,113.5,250.4,210.5,35.9,18.2,1.3,1.9,40.0,21.0,10.1,121.2,180.3,241.0,236.8,25.2,26.7,1.2,1.1,30.0,5.0,5.3,1
197.0,222.0,270.0,323.0,38.0,35.0,1.0,2.0,50.0,10.8,2.5,237.0,143.0,305.0,178.0,40.0,14.0,1.0,4.0,50.0,-5.2,-22.1,0
256.3,88.2,237.2,142.3,39.2,11.3,1.0,1.4,60.0,23.5,1.9,113.2,247.5,168.9,219.6,15.7,42.4,2.5,1.5,70.0,-26.9,-10.8,1
105.0,217.8,145.4,169.2,17.0,27.8,1.2,2.6,36.4,-8.5,-1.4,113.8,258.3,267.0,238.0,29.3,44.8,3.3,1.8,60.0,-7.2,-4.4,1
77.3,140.8,228.8,254.5,13.3,35.3,1.5,2.0,30.0,-12.5,-5.4,126.0,158.4,330.4,290.0,25.2,34.0,2.2,1.6,60.0,-9.2,-6.5,0
190.6,99.6,189.8,207.2,26.0,21.2,1.8,1.6,80.0,7.8,2.4,286.7,167.7,119.3,189.0,36.3,19.0,1.3,2.0,70.0,10.1,-0.1,0
333.5,299.8,90.3,242.0,27.3,39.8,1.8,1.3,70.0,-20.2,-13.8,119.0,119.5,188.5,268.8,25.0,29.3,1.3,1.8,50.0,-1.2,4.6,1
152.0,155.2,306.2,294.6,28.2,32.4,2.0,1.8,18.2,-3.6,-3.9,159.6,171.0,117.8,186.8,14.4,22.8,1.8,1.6,50.0,-9.7,-5.5,0
110.0,156.0,306.0,313.1,28.8,33.4,1.5,1.6,55.6,7.4,7.5,126.2,138.3,376.7,242.7,42.0,25.1,1.2,1.4,33.3,20.7,9.3,1
263.0,150.8,210.5,195.7,29.2,17.3,1.8,1.3,90.0,12.8,4.5,143.0,132.3,296.0,269.0,34.3,20.5,1.0,3.5,80.0,3.0,-8.8,1
252.1,134.9,228.5,175.5,37.1,21.4,1.3,1.1,40.0,-0.7,-10.2,226.2,131.6,218.7,209.0,36.9,18.5,1.1,2.1,60.0,7.7,-2.9,0
143.4,219.2,228.8,330.4,18.6,43.8,2.0,1.0,33.3,-20.3,-10.2,220.8,268.3,159.3,192.8,28.3,36.5,1.0,0.8,66.7,-10.2,-7.8,0
217.0,82.0,306.7,144.3,49.3,6.7,0.7,1.7,70.0,15.8,-7.5,131.7,191.7,225.7,323.3,14.3,25.3,1.3,0.7,50.0,-11.0,-10.3,1
214.3,149.7,331.2,186.4,46.1,19.7,1.5,2.0,77.8,25.7,9.4,232.0,160.0,373.9,253.6,41.4,28.3,1.2,1.0,66.7,16.4,4.5,1
122.9,158.8,254.5,187.2,24.7,20.8,1.6,1.1,50.0,4.0,-0.2,169.2,129.8,205.9,228.2,23.1,28.5,2.6,1.4,70.0,-4.1,-4.0,1
288.7,181.0,359.0,163.3,50.7,20.3,1.0,1.0,77.8,25.7,0.6,179.8,227.8,176.0,211.5,23.3,29.0,1.3,0.0,50.0,-12.0,-9.2,1
169.0,160.4,183.4,227.8,23.4,23.0,1.2,2.2,44.4,-0.4,-5.7,199.8,154.2,195.8,226.4,28.4,37.4,1.4,0.8,66.7,-23.3,-14.7,0
211.2,224.3,356.7,287.5,43.8,34.8,1.3,1.7,100.0,14.5,5.9,144.7,172.2,262.8,231.5,32.5,30.5,1.7,1.5,80.0,3.2,1.0,1
134.7,218.3,137.7,249.0,15.7,41.3,1.7,0.7,80.0,-19.6,-9.9,96.3,236.5,112.8,253.3,10.8,42.5,1.0,0.8,72.7,-29.8,-14.3,0
251.0,95.0,281.4,268.2,46.6,23.2,1.2,2.6,100.0,28.4,8.5,170.6,121.9,180.9,192.0,25.3,14.6,1.7,2.3,50.0,10.8,5.3,1
184.5,83.3,238.9,195.5,31.8,19.6,1.7,2.4,90.0,12.8,2.7,326.2,172.4,123.6,192.7,33.9,25.7,1.4,1.6,90.0,5.2,-2.1,0
145.4,223.1,158.9,206.9,18.4,33.6,1.4,1.6,66.7,-6.6,-2.5,161.9,177.6,234.1,240.4,22.4,32.4,1.7,1.3,33.3,0.9,4.7,0
222.6,197.7,216.2,255.2,32.0,32.1,1.3,2.0,44.4,-7.5,-7.6,137.6,183.1,172.4,190.2,22.0,28.8,1.4,1.5,50.0,-9.3,-8.2,1
203.8,221.0,349.8,267.8,40.3,35.8,1.3,1.5,70.0,9.6,3.3,150.6,107.6,224.2,155.0,22.6,12.0,1.8,1.0,30.0,15.3,5.9,1
233.5,93.5,260.0,196.0,36.0,15.0,0.0,0.5,77.8,18.5,2.9,439.0,71.0,132.0,177.0,65.0,10.0,1.0,2.0,88.9,21.0,-10.2,0
70.0,184.5,164.5,355.5,10.0,43.5,2.5,2.0,60.0,-6.3,9.7,258.5,120.0,223.5,294.0,38.5,29.5,3.5,3.0,30.0,-7.1,-15.0,0
122.6,220.1,258.4,299.3,25.6,38.1,1.8,1.5,11.1,-12.5,-4.5,93.3,316.7,205.8,222.7,13.8,45.7,3.6,1.1,33.3,-27.1,-11.7,0
249.2,222.4,113.4,255.6,24.8,33.2,1.4,1.8,66.7,-11.5,-13.4,66.0,244.0,162.6,196.4,8.4,33.8,2.6,0.8,70.0,-14.6,-6.5,1
129.0,64.0,264.0,190.0,17.0,27.0,4.0,1.0,70.0,-2.1,-3.1,263.0,67.0,221.0,199.0,42.0,17.0,2.0,3.0,50.0,-4.9,-17.0,0
186.3,208.7,286.3,130.7,34.3,25.3,2.0,1.3,70.0,10.4,6.8,185.0,268.3,260.3,112.3,28.3,20.3,0.3,1.7,40.0,-3.5,-7.4,1
160.3,161.7,230.2,204.9,27.8,22.2,1.4,1.2,80.0,7.2,1.9,199.8,116.9,239.0,256.9,28.4,23.1,1.9,2.4,70.0,6.4,0.6,0
114.1,218.9,300.1,209.7,30.9,32.8,2.3,2.4,30.0,-9.5,-8.9,142.2,185.3,177.4,231.7,19.1,30.6,2.1,2.2,36.4,-15.8,-9.8,0
147.1,101.5,239.2,208.6,23.8,21.7,1.8,1.5,70.0,4.2,-1.0,199.2,149.0,231.5,209.2,28.0,27.5,1.5,1.3,72.7,-8.0,-9.7,0
193.0,135.2,236.8,151.4,32.3,19.5,1.5,1.5,50.0,7.3,-2.1,333.5,176.4,128.5,261.2,40.7,31.5,0.9,1.2,77.8,8.0,0.5,0
131.5,150.5,220.6,308.8,25.4,40.1,1.8,1.1,50.0,-18.2,-5.9,124.1,212.9,321.0,253.6,38.2,41.4,2.0,1.6,70.0,-4.4,-2.0,0
199.0,77.3,250.3,262.0,31.7,23.7,1.7,1.7,50.0,2.1,-5.3,93.3,185.7,147.3,287.3,14.3,41.0,0.7,1.0,80.0,-24.1,-11.8,1
107.8,155.2,300.0,261.8,23.8,31.6,1.6,1.4,60.0,3.1,0.6,117.0,98.4,221.6,241.6,24.4,22.6,2.6,2.8,80.0,6.5,3.2,0
178.3,96.5,265.3,247.8,34.5,21.3,2.0,2.0,77.8,11.2,4.9,243.3,86.3,128.0,184.7,31.7,13.7,1.0,2.0,44.4,9.0,-5.6,1
191.3,149.5,144.0,170.0,28.0,22.3,0.3,2.3,77.8,5.0,0.6,292.7,153.3,161.3,350.0,35.3,27.7,1.0,2.3,77.8,-6.8,-11.2,0
137.6,71.0,179.1,201.9,25.5,18.6,1.5,2.9,60.0,-0.2,-5.5,82.9,158.2,243.0,159.0,18.3,26.2,1.7,1.9,50.0,-9.8,-5.3,0
105.7,271.7,228.0,324.7,19.7,55.3,1.7,1.0,70.0,-7.9,-0.3,349.7,309.0,88.0,215.7,28.3,41.3,2.3,1.0,70.0,-18.5,-13.0,1
161.1,119.3,137.7,157.8,21.4,18.9,1.4,2.2,30.0,2.8,-0.3,139.2,90.6,181.0,187.1,25.3,19.2,2.3,2.5,9.1,5.2,-0.7,0
279.5,80.0,199.5,226.0,34.5,20.0,2.0,1.0,40.0,9.8,1.4,246.0,193.0,177.0,269.0,35.0,10.0,1.0,2.0,50.0,7.6,-20.7,1
103.0,99.2,255.8,243.0,23.2,22.5,1.7,2.5,50.0,0.2,-1.9,125.2,299.0,264.8,273.0,19.7,41.2,1.7,1.3,80.0,-19.8,-9.1,0
180.4,144.6,335.2,335.8,41.0,34.4,1.0,2.2,70.0,1.4,-3.7,101.8,219.7,233.7,215.3,19.0,36.2,1.8,0.8,77.8,-11.2,-3.2,0
136.4,235.8,428.4,249.4,38.0,32.2,1.4,2.2,80.0,6.1,0.8,70.4,199.0,296.6,180.6,27.8,32.2,2.6,2.8,70.0,-9.3,-7.5,1
239.0,94.0,143.0,285.0,20.0,21.0,0.0,0.0,50.0,2.0,-15.1,121.0,169.0,187.0,73.0,13.0,10.0,2.0,0.0,33.3,5.4,6.1,1
178.9,204.2,261.1,181.5,30.0,28.9,0.9,1.7,50.0,-3.8,-8.5,122.0,193.5,181.2,182.8,19.4,27.9,2.1,1.6,33.3,-20.1,-15.2,1
129.0,132.5,202.5,151.0,26.0,8.5,3.0,3.5,77.8,5.8,-10.1,190.0,200.3,406.0,255.0,40.8,30.0,1.5,2.3,70.0,4.9,-4.9,1
117.0,170.9,269.9,184.8,25.4,22.6,1.9,1.5,30.0,-4.5,-3.9,147.4,258.5,225.3,261.0,24.6,38.7,2.0,2.2,30.0,-16.9,-8.1,1
160.2,100.2,187.6,199.8,21.4,18.0,2.2,1.8,30.0,-2.4,-5.9,141.5,256.3,216.8,262.8,20.0,36.5,1.8,2.5,30.0,-17.6,-8.9,1
156.8,159.7,231.0,213.0,30.3,22.3,1.5,1.8,50.0,-6.8,-9.9,187.8,184.5,208.8,215.5,38.7,30.7,1.3,1.7,60.0,2.1,-5.2,1
81.3,174.0,177.3,308.3,14.7,42.3,1.7,1.0,44.4,-20.0,1.9,117.0,167.0,157.0,235.5,19.0,38.0,3.0,3.5,33.3,-23.5,-19.5,0
83.9,164.8,246.9,163.6,18.9,26.3,1.8,1.9,50.0,-9.3,-4.8,191.5,145.0,165.2,185.4,20.6,30.0,1.7,1.8,30.0,-10.6,-6.6,1
220.0,82.1,149.6,216.9,26.9,24.6,1.3,2.0,50.0,-5.9,-9.2,252.9,206.7,194.0,273.8,27.2,32.0,2.0,1.0,60.0,-10.4,-11.1,0
135.8,174.2,229.6,245.6,23.6,33.3,2.0,1.2,80.0,-2.2,5.1,177.4,156.9,223.1,212.7,27.8,25.1,1.7,1.3,55.6,4.9,0.5,1
143.1,265.0,150.4,280.1,11.0,42.1,1.6,1.0,30.0,-27.3,-15.4,55.9,208.1,219.1,196.3,10.8,35.8,2.4,0.8,36.4,-33.7,-18.1,0
265.5,215.3,262.9,209.2,43.6,21.4,0.6,2.2,44.4,15.0,-2.3,271.5,163.1,238.5,254.5,41.8,30.9,1.3,1.4,80.0,4.8,-3.9,1
156.3,153.7,238.7,207.6,24.3,27.6,2.6,0.4,66.7,8.1,7.1,174.6,208.6,158.4,250.7,21.4,28.9,1.1,1.4,44.4,-0.2,2.9,0
142.6,202.0,146.7,217.1,15.7,31.6,1.9,1.2,88.9,-10.5,-1.7,129.0,140.8,237.1,266.6,20.9,32.4,1.8,0.4,55.6,-6.9,-4.0,1
131.3,96.3,218.3,196.7,22.0,14.3,1.3,2.0,80.0,6.6,4.8,224.7,137.7,134.7,229.0,29.7,17.0,1.3,2.3,70.0,6.6,-1.4,0
139.6,54.8,245.8,117.8,28.0,11.8,1.6,2.0,30.0,10.0,3.1,255.6,123.0,249.8,164.0,48.4,9.6,0.4,1.4,30.0,21.6,-3.6,1
133.9,177.5,179.1,198.8,21.6,23.3,1.4,2.1,40.0,-0.4,0.2,120.1,56.8,334.0,277.8,31.1,18.4,2.0,2.9,9.1,8.1,-1.0,0
165.0,185.3,273.0,315.0,26.0,23.3,0.7,2.3,60.0,-4.5,-8.6,78.7,129.0,242.3,227.7,20.0,25.3,1.7,1.7,60.0,-4.9,-6.7,1
295.6,88.7,240.7,126.6,51.0,8.6,0.8,2.1,100.0,41.1,11.6,137.3,198.1,143.2,232.6,14.7,36.7,2.0,0.7,50.0,-19.7,-8.1,0
244.1,185.5,225.8,155.5,33.9,25.7,2.4,1.6,70.0,11.9,3.9,116.9,165.1,192.9,232.6,19.8,24.6,0.9,2.0,60.0,-3.3,-1.8,0
214.0,155.5,323.3,265.5,38.5,23.5,2.2,1.0,100.0,18.4,6.9,122.3,194.0,154.4,217.7,15.7,25.1,2.7,1.3,40.0,-1.3,5.5,0
0.0,0.0,0.0,0.0,27.0,24.9,0.9,0.4,60.0,-9.3,-13.3,0.0,0.0,0.0,0.0,15.7,39.5,0.7,0.7,30.0,-27.3,-12.2,0
71.2,219.2,376.2,314.2,24.6,43.0,1.4,0.8,70.0,2.2,8.1,194.5,181.5,198.7,231.8,25.8,32.2,1.7,1.3,30.0,0.8,2.9,1
191.9,86.0,264.3,129.6,38.0,8.1,2.0,2.4,80.0,29.2,10.0,92.6,234.3,198.7,244.1,16.1,39.6,1.6,1.0,70.0,-9.4,5.8,0
106.0,52.4,193.8,187.4,18.6,12.8,1.2,1.8,80.0,3.0,-3.0,70.4,111.2,167.2,247.8,10.2,33.6,2.6,1.8,50.0,-16.3,-5.2,1
114.0,101.5,278.8,233.6,27.1,24.4,1.5,1.6,70.0,7.1,2.7,96.3,133.6,300.6,244.7,26.5,29.7,1.9,1.4,50.0,4.4,3.1,0
186.6,126.0,284.3,200.9,40.0,22.5,1.6,1.5,60.0,10.7,-5.4,121.9,204.3,152.8,244.2,20.9,35.3,1.7,1.7,50.0,-15.5,-6.0,1
187.5,149.8,276.6,176.8,31.9,21.4,1.3,1.4,50.0,13.6,6.6,119.0,154.9,216.4,184.1,26.4,20.8,1.1,1.9,30.0,9.0,4.8,1
70.0,135.7,223.3,221.7,22.7,21.0,3.0,2.0,66.7,6.5,2.4,175.0,164.0,357.0,246.0,46.8,17.5,0.5,2.0,77.8,22.5,7.0,1
185.8,157.5,196.7,170.0,22.3,21.0,1.0,0.7,55.6,7.6,2.2,115.6,242.4,330.8,230.4,29.2,39.8,1.2,0.8,90.0,-0.9,-0.5,0
82.8,203.0,261.5,172.8,14.0,29.0,2.8,1.5,20.0,-19.0,-14.7,137.0,101.5,177.5,195.0,24.0,24.0,3.0,1.5,60.0,2.0,-4.3,0
142.0,124.0,219.3,235.0,27.0,23.0,1.1,1.0,50.0,6.1,4.3,156.9,264.1,166.1,247.3,15.6,48.0,1.4,1.1,50.0,-24.3,-8.9,0
164.4,90.4,273.8,247.8,28.2,22.8,1.6,0.4,100.0,12.8,8.5,171.0,200.2,255.8,168.4,30.0,25.8,2.0,1.4,33.3,10.1,8.0,0
113.5,175.3,258.3,205.3,21.2,26.8,2.0,2.3,10.0,-8.9,-6.2,164.4,288.4,133.6,213.8,16.8,40.6,2.2,1.6,80.0,-23.4,-8.9,1
160.0,256.5,288.0,268.0,36.0,41.0,2.0,1.5,33.3,-18.8,-12.0,37.0,436.0,163.0,29.0,7.0,37.0,2.0,1.0,33.3,-14.3,3.8,1
179.5,122.3,218.0,217.3,29.0,20.2,1.7,1.7,60.0,3.1,-1.8,163.2,179.8,264.5,254.2,30.5,28.2,1.8,2.3,50.0,0.5,-3.5,0
262.3,179.8,193.2,196.5,38.1,24.0,2.1,1.7,70.0,10.8,2.3,158.3,171.9,242.4,152.7,27.4,22.8,1.5,1.1,60.0,3.2,-1.7,0
215.1,94.2,280.1,236.1,46.4,20.2,1.2,1.6,30.0,25.5,7.9,154.4,131.0,245.0,218.2,24.4,23.6,1.7,1.8,60.0,6.0,1.4,0
103.3,169.0,408.3,271.7,42.2,23.3,0.8,2.8,77.8,9.4,-1.2,163.8,230.0,201.3,286.8,16.8,45.0,2.8,1.3,88.9,-30.6,-10.0,0
112.6,215.6,354.6,231.5,24.5,34.9,2.9,1.9,70.0,-12.7,-7.3,125.6,207.1,98.8,197.1,10.6,31.4,2.5,1.1,30.0,-25.2,-13.7,0
220.0,195.9,264.9,209.6,39.6,20.8,1.2,2.0,44.4,15.8,2.3,191.6,131.9,207.6,200.6,33.5,24.0,0.9,1.8,55.6,7.9,1.5,1
113.2,152.2,161.0,242.9,14.9,28.1,1.3,0.8,50.0,-18.4,-6.2,178.1,210.6,198.4,260.5,22.4,31.8,1.0,1.6,11.1,-9.4,-6.0,0
183.6,220.2,208.2,177.0,20.2,35.8,2.4,0.8,44.4,-21.9,-14.0,220.4,197.0,164.6,236.2,24.6,29.8,1.0,1.8,11.1,-8.1,-7.3,0
85.3,99.7,278.0,316.7,20.7,29.7,2.0,1.3,70.0,3.2,2.2,83.6,119.2,228.6,211.8,22.2,27.4,1.8,2.4,50.0,-11.3,-9.8,1
258.3,216.3,330.0,185.3,52.3,22.3,0.0,2.3,44.4,13.2,-11.8,100.8,215.3,184.5,217.3,21.5,40.8,1.0,1.5,70.0,-7.3,-1.6,0
73.3,216.5,157.0,194.0,5.0,48.0,2.5,1.3,40.0,-21.7,5.1,87.0,190.0,225.0,207.5,13.0,31.0,1.0,1.5,30.0,-7.2,-5.6,0
110.4,258.1,200.0,240.0,15.7,43.3,2.9,2.0,50.0,-18.7,-10.1,96.1,157.8,110.0,186.9,11.0,27.9,2.1,1.4,90.0,-14.3,-4.9,1
326.4,122.6,122.0,195.3,30.9,21.2,1.4,1.4,33.3,2.1,-5.7,158.4,101.1,329.3,201.8,36.8,21.8,2.2,2.3,66.7,9.8,-1.9,1
